"","long","lat","group","order","State_name","County","FIPS","State","FFRPTH14","PCH_FFRPTH_09_14","FSRPTH14","PCH_FSRPTH_09_14"
"45362",-104.049133300781,38.1417999267578,227,10288,"Colorado","Crowley",8025,"CO",0,0,0.186567164,-63.94900498
"45376",-105.051811218262,37.9126167297363,228,10303,"Colorado","Custer",8027,"CO",0.229305205,-51.96055951,2.063746847,-13.52900711
"45508",-108.386428833008,38.6517333984375,229,10326,"Colorado","Delta",8029,"CO",0.535654503,51.71683355,1.171744225,7.373126686
"45616",-105.051811218262,39.791919708252,230,10363,"Colorado","Denver",8031,"CO",0.876688227,3.069662573,1.233690134,11.27979476
"45636",-109.051063537598,37.6318664550781,231,10384,"Colorado","Dolores",8033,"CO",0,0,2.527805865,NA
"45664",-104.656471252441,39.5684623718262,232,10413,"Colorado","Douglas",8035,"CO",0.648364152,2.494716418,0.600690317,-2.85870944
"45916",-106.44409942627,39.9065093994141,233,10435,"Colorado","Eagle",8037,"CO",0.869220158,3.739450399,2.418699571,5.844308813
"45946",-103.716819763184,39.5741958618164,234,10466,"Colorado","Elbert",8039,"CO",0.289315974,121.4713784,0.537301095,23.39119653
"45966",-104.931495666504,38.6460037231445,236,10490,"Colorado","Fremont",8043,"CO",0.322566771,-5.506080384,0.774160251,-4.511407546
"46038",-107.005592346191,40.0898551940918,237,10509,"Colorado","Garfield",8045,"CO",0.800542977,3.868631847,1.44445798,5.721361066
"46158",-105.407043457031,39.9122428894043,238,10530,"Colorado","Gilpin",8047,"CO",0,0,0.341821911,-8.528456674
"46169",-105.865409851074,40.4851989746094,239,10542,"Colorado","Grand",8049,"CO",1.099958752,17.08275225,3.643613364,-7.970972275
"46299",-106.266479492188,38.422550201416,240,10608,"Colorado","Gunnison",8051,"CO",0.890302067,5.165219518,3.116057234,1.808882725
"46381",-107.160301208496,37.4198760986328,241,10691,"Colorado","Hinsdale",8053,"CO",0,-100,7.633587786,-9.051254089
"46416",-104.33561706543,37.8094863891602,242,10727,"Colorado","Huerfano",8055,"CO",0.619003405,111.2039616,1.083255958,-26.07861343
"46463",-106.203460693359,41.0065879821777,243,10775,"Colorado","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"47735",-105.321098327637,39.1215591430664,244,10829,"Colorado","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"48567",-102.049514770508,38.6116256713867,245,10862,"Colorado","Kiowa",8061,"CO",0,0,1.426533524,96.57631954
"48597",-106.203460693359,39.0528030395508,247,10885,"Colorado","Lake",6033,"CA",0.514146828,14.19910215,0.65436869,10.92065903
"49017",-105.063270568848,40.2674713134766,249,10960,"Colorado","Larimer",8069,"CO",0.777485021,-5.460370569,0.87312802,3.208601965
"49043",-103.178237915039,38.6001663208008,251,11027,"Colorado","Lincoln",5079,"AR",0.357909807,153.8475304,0.429491768,-39.0765927
"49547",-102.777168273926,40.4450912475586,252,11049,"Colorado","Logan",5083,"AR",0.592039348,10.65708777,0.409873395,-29.28422793
"49697",-109.056785583496,38.5084953308105,253,11065,"Colorado","Mesa",8077,"CO",0.613807291,-8.331291056,0.661023237,-1.279851907
"49751",-106.69620513916,37.832405090332,254,11120,"Colorado","Mineral",8079,"CO",1.432664756,NA,7.163323782,-12.60744986
"49831",-107.309265136719,41.0180473327637,255,11141,"Colorado","Moffat",8081,"CO",0.386757426,-11.50990099,1.160272277,13.77298444
"49845",-108.392158508301,36.9958839416504,256,11156,"Colorado","Montezuma",8083,"CO",0.543225206,6.584964004,1.435666615,30.78410124
"49882",-109.051063537598,38.1532592773438,257,11194,"Colorado","Montrose",8085,"CO",0.538252636,11.78161623,0.758446896,-7.34678869
"49901",-103.458984375,40.4393615722656,258,11214,"Colorado","Morgan",1103,"AL",0.827710753,-1.540495122,0.560167883,16.90212346
"50033",-104.054862976074,37.7292709350586,259,11227,"Colorado","Otero",8089,"CO",0.594980528,-7.068999712,0.919515361,-21.66147083
"50061",-107.59001159668,37.969913482666,260,11242,"Colorado","Ouray",8091,"CO",1.29617628,-5.055087492,3.88852884,-31.63966299
"50101",-105.957084655762,38.686107635498,261,11283,"Colorado","Park",8093,"CO",0.305903946,-38.44447843,0.917711838,47.73325176
"50224",-102.060966491699,40.691463470459,262,11325,"Colorado","Phillips",5107,"AR",0.351229303,-35.67820706,0.451580532,24.0491721
"50264",-106.587333679199,39.0528030395508,263,11336,"Colorado","Pitkin",8097,"CO",1.077953024,-20.28771726,4.368546465,12.57611861
"50310",-102.049514770508,38.2563934326172,264,11383,"Colorado","Prowers",8099,"CO",0.830978893,-4.868025443,0.498587336,4.645172013
"50320",-105.051811218262,37.9126167297363,265,11394,"Colorado","Pueblo",8101,"CO",0.599227799,-14.78764757,0.796911197,3.105938351
"50331",-106.856628417969,41.0123176574707,268,11434,"Colorado","Routt",8107,"CO",1.047559187,3.394091766,2.891263356,20.15481822
"50368",-105.464340209961,37.7350006103516,269,11472,"Colorado","Saguache",8109,"CO",0.161394448,-1.000645578,0.645577792,-20.80051646
"50402",-102.060966491699,40.7487602233887,272,11583,"Colorado","Sedgwick",8115,"CO",0.425894378,1.873935264,1.703577513,1.873935264
"50414",-105.939895629883,39.6887893676758,273,11590,"Colorado","Summit",8117,"CO",1.632430962,7.577200381,4.013059448,8.895548425
"50567",-105.332557678223,38.6975708007812,274,11642,"Colorado","Teller",8119,"CO",0.598571978,-1.932532387,0.897857967,-6.390144551
"50579",-103.711090087891,40.0153732299805,275,11655,"Colorado","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"51075",-103.573585510254,41.0065879821777,276,11672,"Colorado","Weld",8123,"CO",0.536608204,1.665954176,0.551013793,-4.365198312
"51095",-102.777168273926,40.4450912475586,277,11693,"Colorado","Yuma",4027,"AZ",0.575654253,8.264357286,0.37884938,-11.5802062
"51123",-73.5334091186523,41.6769485473633,278,11708,"Connecticut","Fairfield",9001,"CT",0.697031429,20.87467628,1.022806361,3.464932185
"51276",-72.7484512329102,41.5738182067871,279,11760,"Connecticut","Hartford",9003,"CT",0.667049004,14.60223206,0.873065808,-2.932173289
"51333",-73.3271408081055,41.4821434020996,280,11818,"Connecticut","Litchfield",9005,"CT",0.518938554,45.00898444,1.070310769,-3.154713962
"51365",-72.5307312011719,41.2586898803711,281,11851,"Connecticut","Middlesex",9007,"CT",0.642646247,10.86116366,1.067035279,-3.96276553
"51509",-72.2270584106445,41.7056007385254,284,12006,"Connecticut","Tolland",9013,"CT",0.442632806,20.40402749,0.627613681,2.800421478
"51543",-72.2270584106445,41.7056007385254,285,12041,"Connecticut","Windham",9015,"CT",0.529923588,7.914370478,0.700866681,0.952153028
"51583",-75.767936706543,39.2361526489258,286,12062,"Delaware","Kent",10001,"DE",0.511666579,-0.112075969,0.505852187,-3.598423967
"51778",-75.7220993041992,38.6517333984375,288,12145,"Delaware","Sussex",10005,"DE",0.673467742,-7.634847687,1.380134599,4.993200481
"51955",-77.0169906616211,38.9725875854492,289,12205,"District of columbia","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"52265",-82.6606216430664,29.816722869873,290,12216,"Florida","Alachua",12001,"FL",0.752788829,9.223902479,0.752788829,1.46482744
"52307",-82.0418243408203,30.2636299133301,291,12259,"Florida","Baker",12003,"FL",0.590558447,23.21774855,0.479828738,18.31704264
"52364",-85.4050903320312,30.217794418335,292,12279,"Florida","Bay",12005,"FL",0.75984021,1.796704752,1.06712853,7.009348624
"52496",-82.4257049560547,29.9141254425049,293,12346,"Florida","Bradford",12007,"FL",0.599206052,8.527451127,0.411954161,19.38019624
"52542",-80.9474716186523,28.5963230133057,294,12370,"Florida","Brevard",12009,"FL",0.615926089,-2.082382372,0.861937384,8.9193504
"52565",-80.8901824951172,25.9721775054932,295,12394,"Florida","Broward",12011,"FL",0.687981982,-0.460263013,0.790162821,3.054711709
"52581",-85.4050903320312,30.217794418335,296,12411,"Florida","Calhoun",1015,"AL",0.888574485,10.70983344,0.66427413,17.35146089
"52823",-82.0532913208008,27.0321483612061,297,12434,"Florida","Charlotte",12015,"FL",0.439236915,-3.952123989,0.747889882,15.90768349
"52905",-82.735107421875,29.0088520050049,298,12476,"Florida","Citrus",12017,"FL",0.337214892,-6.518081091,0.60985672,-5.250381466
"52954",-82.0360946655273,30.1719570159912,299,12526,"Florida","Clay",1027,"AL",0.295159386,3.350059032,0.442739079,-11.41423512
"53386",-80.8844528198242,26.2471961975098,300,12551,"Florida","Collier",12021,"FL",0.530424885,4.279240366,1.161200423,3.30304938
"53419",-82.7064590454102,30.590217590332,301,12585,"Florida","Columbia",5027,"AR",0.919232858,50.8890096,0.334266494,-8.552115396
"53763",-83.4112014770508,29.6734828948975,304,12703,"Florida","Dixie",12029,"FL",0.502923241,64.98899855,0.251461621,312.4724964
"53814",-82.0418243408203,30.2636299133301,305,12755,"Florida","Duval",12031,"FL",0.823216717,-0.028585,0.77531642,8.923722503
"53902",-87.6052474975586,31.0084743499756,306,12800,"Florida","Escambia",1053,"AL",0.715554024,24.40557217,0.530040018,1.367503246
"54034",-81.199577331543,29.6448383331299,307,12867,"Florida","Flagler",12035,"FL",0.361299898,3.682122372,0.712834935,0.754430333
"54053",-85.1701812744141,29.7422389984131,308,12887,"Florida","Franklin",1059,"AL",0.569602228,-18.21288739,0.506313091,-5.918092689
"55639",-84.8665084838867,30.7162666320801,309,12949,"Florida","Gadsden",12039,"FL",0.410535641,5.516782745,0.302499946,-0.036732
"55668",-82.6606216430664,29.816722869873,310,12979,"Florida","Gilchrist",12041,"FL",0.353003471,98.02318056,0.235335647,32.01545371
"55698",-80.9532089233398,27.2040348052979,311,13010,"Florida","Glades",12043,"FL",0.146681335,-37.22527808,0.220022002,41.24312431
"55723",-85.1701812744141,29.7422389984131,312,13036,"Florida","Gulf",12045,"FL",0.439036628,-36.40754003,0.689914701,83.20684897
"55777",-83.1247100830078,30.6188640594482,313,13091,"Florida","Hamilton",12047,"FL",0.498291572,-7.006335421,0.213553531,-46.8607631
"56107",-82.0590133666992,27.3358173370361,314,13125,"Florida","Hardee",12049,"FL",0.327642069,13.28634097,0.291237395,-19.4408242
"56112",-80.8787231445312,26.3331394195557,315,13131,"Florida","Hendry",12051,"FL",0.57135437,39.30333723,0.415530451,-4.647983073
"56127",-82.2710113525391,28.6650772094727,316,13147,"Florida","Hernando",12053,"FL",0.466293253,12.92834486,0.60845583,13.72171737
"56156",-81.1308212280273,27.6452121734619,317,13177,"Florida","Highlands",12055,"FL",0.407182703,-10.45961879,0.570055784,17.52175034
"56184",-82.6548919677734,28.1666049957275,318,13206,"Florida","Hillsborough",12057,"FL",0.635874247,5.031718362,0.66474309,5.770818942
"56270",-85.8691864013672,30.721996307373,319,13250,"Florida","Holmes",12059,"FL",0.203562341,36.70568278,0.508905852,28.16157761
"56330",-85.5196762084961,31.0084743499756,321,13288,"Florida","Jackson",1071,"AL",0.550650337,-1.872274439,0.474698566,-12.49013773
"57074",-83.7606964111328,30.6589698791504,322,13320,"Florida","Jefferson",1073,"AL",0.971559929,10.67731679,0.569013292,1.810239331
"58036",-83.37109375,30.2579021453857,323,13358,"Florida","Lafayette",5073,"AR",0.421881592,61.45408522,0.140627197,-64.1213144
"58216",-81.6350326538086,29.2552242279053,324,13389,"Florida","Lake",6033,"CA",0.514146828,14.19910215,0.65436869,10.92065903
"58708",-82.0819320678711,26.7628574371338,325,13431,"Florida","Lee",1081,"AL",0.82979482,6.464212097,0.706622152,4.163622407
"59104",-84.087287902832,30.6761589050293,326,13465,"Florida","Leon",12073,"FL",0.894403989,11.09432601,0.764116794,1.361576402
"59162",-82.9356384277344,29.5932693481445,327,13495,"Florida","Levy",12075,"FL",0.429152046,-2.534801987,0.63110595,7.498380161
"59222",-84.9352569580078,30.6074066162109,328,13556,"Florida","Liberty",12077,"FL",0,-100,0.4784689,299.3779904
"59430",-83.2393112182617,30.2579021453857,329,13609,"Florida","Madison",1089,"AL",0.942052361,3.894558648,0.645163132,-3.848606656
"60110",-82.2137145996094,27.1983070373535,330,13644,"Florida","Manatee",12081,"FL",0.511732898,3.219100318,0.767599347,15.03624031
"60139",-81.6636734008789,29.3297100067139,331,13674,"Florida","Marion",1093,"AL",0.561593604,-33.80539384,0.660698358,1.238809422
"60870",-80.2140884399414,27.2556018829346,332,13718,"Florida","Martin",12085,"FL",0.671482216,1.775720051,1.153906331,4.937684169
"61008",-81.382926940918,25.8002891540527,333,13742,"Florida","Monroe",1099,"AL",0.410078826,-4.787898118,0.45564314,32.23903039
"61943",-81.554817199707,30.7162666320801,334,13798,"Florida","Nassau",12089,"FL",0.639528054,-1.116716508,0.861405134,15.92439357
"62069",-86.7973709106445,31.0084743499756,335,13862,"Florida","Okaloosa",12091,"FL",0.758223416,-3.271516516,1.027927048,2.879595842
"62095",-86.4020385742188,30.4469795227051,336,13889,"Florida","Okaloosa",12091,"FL",0.758223416,-3.271516516,1.027927048,2.879595842
"62106",-81.1308212280273,27.6452121734619,337,13901,"Florida","Okeechobee",12093,"FL",0.434238422,-8.812216754,0.664129352,5.992388056
"62139",-81.6407623291016,28.338493347168,338,13935,"Florida","Orange",6059,"CA",0.886977172,4.89144135,0.858047092,6.486852492
"62363",-80.8672637939453,27.6394844055176,339,13964,"Florida","Osceola",12097,"FL",0.596368278,-1.126984939,0.693076648,-4.244602531
"62459",-82.104850769043,28.1723346710205,341,14031,"Florida","Pasco",12101,"FL",0.391485399,10.42919866,0.552200457,15.06837694
"62479",-82.6548919677734,28.0119075775146,342,14052,"Florida","Pinellas",12103,"FL",0.653449853,6.427447287,0.925276464,4.173838312
"62529",-81.9501495361328,28.338493347168,343,14103,"Florida","Polk",5113,"AR",0.395550062,-32.15327565,0.939431397,7.423980222
"63069",-81.6636734008789,29.3297100067139,344,14149,"Florida","Putnam",12107,"FL",0.388118043,-3.55784114,0.388118043,-6.668878522
"63384",-82.2137145996094,27.1983070373535,348,14299,"Florida","Sarasota",12115,"FL",0.463520438,-11.23418915,1.14620543,23.19651083
"63409",-80.9818572998047,28.6020526885986,349,14325,"Florida","Seminole",12117,"FL",0.693760226,3.273836026,0.752515163,1.574545135
"63508",-81.9444198608398,28.9515571594238,350,14359,"Florida","Sumter",1119,"AL",0.53167249,4.405286344,0.455719277,25.28634361
"63632",-82.7924041748047,30.3094673156738,351,14391,"Florida","Suwannee",12121,"FL",0.499750125,37.47459604,0.363454636,-25.01385671
"63680",-83.3137969970703,29.822452545166,352,14440,"Florida","Taylor",12123,"FL",0.442830573,24.44646178,0.398547516,-18.54413411
"64002",-82.4257049560547,29.9141254425049,353,14487,"Florida","Union",5139,"AR",0.671190991,17.30181222,0.696049917,21.64632378
"64434",-81.6350326538086,29.2552242279053,354,14512,"Florida","Volusia",12127,"FL",0.530016886,-4.309126592,0.876793733,15.97308505
"64507",-84.7175445556641,30.3037395477295,355,14586,"Florida","Wakulla",12129,"FL",0.318147111,-11.9050649,0.668108934,27.18706255
"64548",-86.0467987060547,31.0084743499756,356,14628,"Florida","Walton",12131,"FL",0.731350561,20.85900448,1.787745815,23.4087725
"64658",-85.8691864013672,30.721996307373,357,14684,"Florida","Washington",1129,"AL",0.178210764,-22.06397766,0.356421528,3.914696448
"65960",-82.4486236572266,31.948127746582,358,14727,"Georgia","Appling",13001,"GA",0.701186624,-9.126213592,0.485436893,-37.08737864
"66015",-82.735107421875,31.1918201446533,359,14783,"Georgia","Atkinson",13003,"GA",0.486440472,1.982244923,0.121610118,-79.60355102
"66039",-82.6434326171875,31.6616497039795,360,14808,"Georgia","Bacon",13005,"GA",0.620512366,-23.23572575,0.354578495,31.59589871
"66077",-84.551383972168,31.0715007781982,361,14847,"Georgia","Baker",12003,"FL",0.590558447,23.21774855,0.479828738,18.31704264
"66212",-83.37109375,32.9393424987793,362,14893,"Georgia","Baldwin",1003,"AL",0.659633903,5.662750031,1.104387065,-1.914026824
"66290",-83.6231842041016,34.2857933044434,363,14933,"Georgia","Banks",13011,"GA",0.765236403,-7.110503781,0.929215633,30.14737108
"66312",-83.8008041381836,33.9248313903809,364,14956,"Georgia","Barrow",13013,"GA",0.546149645,13.44686626,0.395958493,0.526528713
"66329",-85.1300735473633,34.0795288085938,365,14974,"Georgia","Bartow",13015,"GA",0.570103012,-3.55886222,0.638908548,-4.824559087
"66354",-83.0445022583008,31.1631755828857,367,15032,"Georgia","Berrien",13019,"GA",0.481283422,1.962566845,0.427807487,-18.42994652
"66446",-83.7205963134766,32.6929702758789,368,15079,"Georgia","Bibb",1007,"AL",0.222162979,-27.19084435,0.222162979,-15.05598507
"66500",-83.5200576782227,32.4637908935547,369,15107,"Georgia","Bleckley",13023,"GA",0.390777648,1.867917155,0.312622118,-32.08805523
"66513",-81.9157791137695,31.0199356079102,370,15121,"Georgia","Brantley",13025,"GA",0.325785959,18.12347288,0.162892979,-1.563772601
"66552",-83.5888137817383,31.0657730102539,371,15161,"Georgia","Brooks",13027,"GA",0.454014788,48.68984304,0.324296277,6.207030743
"66622",-81.1766586303711,31.7533206939697,372,15197,"Georgia","Bryan",13029,"GA",0.796319236,13.71059484,0.766825931,-0.022569
"66742",-82.0246353149414,32.6070289611816,373,15258,"Georgia","Bulloch",13031,"GA",0.776839097,11.02001748,0.707478464,-11.76071338
"66781",-82.3283081054688,32.8419418334961,374,15298,"Georgia","Burke",13033,"GA",0.352283236,35.72885934,0.39631864,-8.383019948
"66892",-83.9325866699219,33.449275970459,375,15336,"Georgia","Butts",13035,"GA",0.513522766,10.55678317,0.470729202,1.343717905
"66922",-84.5341949462891,31.6100807189941,376,15367,"Georgia","Calhoun",1015,"AL",0.888574485,10.70983344,0.66427413,17.35146089
"67593",-81.4688720703125,31.0313930511475,377,15429,"Georgia","Camden",13039,"GA",0.672727622,-11.44071955,0.845714725,11.33166686
"67921",-82.2595520019531,32.3090896606445,378,15512,"Georgia","Candler",13043,"GA",1.102130786,19.91182954,0.551065393,-25.05510654
"67935",-85.2962265014648,33.4320907592773,379,15527,"Georgia","Carroll",5015,"AR",0.540657439,-22.72013295,1.838235294,-0.154411765
"68273",-85.273307800293,34.9790725708008,380,15554,"Georgia","Catoosa",13047,"GA",0.700995108,4.128747781,0.441931699,-5.906848925
"68289",-82.1793365478516,31.0084743499756,381,15571,"Georgia","Charlton",13049,"GA",0.465224471,-46.43574616,0.310149647,30.93484273
"68335",-80.8901824951172,32.0397987365723,382,15618,"Georgia","Chatham",13051,"GA",1.019835626,17.76271105,1.150402817,-3.659460923
"68461",-84.7060775756836,32.5153541564941,383,15682,"Georgia","Chattahoochee",13053,"GA",0.16896173,101.9937484,0.084480865,-49.5015629
"68485",-85.4681167602539,34.2628746032715,384,15707,"Georgia","Chattooga",13055,"GA",0.400978387,-13.475547,0.360880549,3.829343598
"68500",-84.270637512207,34.3316307067871,385,15723,"Georgia","Cherokee",1019,"AL",0.576103238,-6.908918078,0.422475708,9.226869455
"68628",-83.37109375,34.039421081543,386,15740,"Georgia","Clarke",1025,"AL",1.042293045,17.99663608,0.60132291,20.44035339
