State,County,,State_name,FIPS,group,long,lat,Age.Adjusted.Rate,FFRPTH14,FSRPTH14,RECFACPTH14,POVRATE15,Pov_num,Age.poverty,Age.Black,Age.b.p,PCT_NHWHITE10,black_num,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCTHIGSD,Population.Estimate..2015,Population.Estimate..2016
GA,Crisp,,Georgia,13081,397,-83.65756989,32.01688004,161.2,0.784860905,0.566843987,0.0436034,32.3,7380.55,11.8974466,15.76677881,27.66422541,52.11826443,9780.880156,42.80472716,3.191262426,0.780750032,0.102393447,0.025598362,15.1,"22,850","22,721"
GA,Dade,,Georgia,13083,398,-85.61135101,34.97907257,217.9,0.488132284,0.427115748,0.0610165,16.2,2624.724,5.719273596,0.301400255,6.020673851,94.96783503,138.3204474,0.853724524,1.755546203,0.685384477,0.390789395,0.030060723,13.8,"16,202","16,257"
GA,Dawson,,Georgia,13085,399,-84.35084534,34.54935455,170.2,0.740514876,0.60983578,0.130679096,12.1,2813.976,4.789387152,0.171940263,4.961327415,93.35871026,101.022481,0.434393193,4.120017913,0.555306762,0.326914465,0.035826243,29.8,"23,256","23,604"
GA,Decatur,,Georgia,13087,400,-84.37376404,30.68762016,255.3,0.77149155,0.551065393,0.110213079,27.3,7420.959,18.94570833,28.33057718,47.2762855,52.49263702,11096.975,40.82321672,5.042741182,0.495654048,0.204726672,0.010775088,16.9,"27,183","26,822"
GA,Dodge,,Georgia,13091,402,-83.16482544,32.41795349,207.4,0.619755912,0.238367658,0.0476735,24.8,5174.024,10.73092578,12.80665625,23.53758203,65.48449257,6174.858368,29.59717379,3.358414388,0.463387778,0.178931914,0.013763993,13.5,"20,863","20,563"
GA,Dooly,,Georgia,13093,403,-83.88674927,32.29190063,164,0.422892585,0.140964195,0,33.8,4705.974,7.71779736,11.297472,19.01526936,43.31009519,6888.70244,49.47714171,5.778254458,0.623407964,0.107252983,0.020109934,11.3,"13,923","13,763"
GA,Dougherty,,Georgia,13095,404,-84.47116852,31.61008072,171.6,0.995595572,0.627658078,0.064930146,29.4,26830.146,46.04053054,104.6564253,150.6969559,28.88489399,60988.59284,66.8302226,2.19214297,0.760323587,0.187172844,0.054988632,19.8,"91,259","90,017"
GA,Douglas,,Colorado,8035,232,-104.6564713,39.56846237,80.6,0.648364152,0.600690317,0.12395197,3.4,10960.954,8.834528924,2.953699521,11.78822845,85.2283117,3664.639605,1.136741807,7.493738287,3.700278493,0.28129543,0.061303487,26.1,"322,381","328,632"
GA,Early,,Georgia,13099,406,-84.93525696,31.06577301,311.9,0.47659899,1.334477171,0.095319798,26.5,2779.055,8.667872545,16.16727955,24.83515209,47.69258721,5183.48174,49.42768895,1.553415698,0.336119186,0.308866279,0.018168605,14.1,"10,487","10,339"
GA,Effingham,,Georgia,13103,408,-81.39438629,32.60702896,235,0.433033217,0.396947116,0,11.4,6515.67,15.3118245,17.94798266,33.25980716,80.97799043,7637.439428,13.36267943,2.872727273,0.813397129,0.258373206,0.03062201,18.3,"57,155","58,712"
GA,Elbert,,Colorado,8039,234,-103.7168198,39.57419586,151.4,0.289315974,0.537301095,0,5.9,1457.182,2.206173548,0.257534902,2.46370845,90.98587889,170.1023131,0.6887291,5.345230876,0.714718877,0.545785324,0.09529585,11.7,"24,698","25,231"
GA,Emanuel,,Georgia,13107,410,-82.15641785,32.81902313,303.5,0.527356625,0.659195781,0.0439464,27,6117.93,18.56791755,22.94871494,41.51663249,60.77086468,7561.355827,33.37020975,4.07558191,0.681476237,0.203557837,0.013275511,11.7,"22,659","22,635"
GA,Evans,,Georgia,13109,411,-81.71524048,32.09709549,166,0.45879978,0.550559736,0,27.4,2938.376,4.87770416,5.122074872,9.999779032,56.61818182,3085.587272,28.77272727,13.1,0.545454545,0.081818182,0,15.1,"10,724","10,670"
GA,Fannin,,Georgia,13111,412,-84.14458466,34.64675903,188.6,0.841998905,1.052498632,0.0420999,17.4,4225.59,7.96946274,0.145051653,8.114514393,96.11097036,76.90967824,0.316696225,1.81994764,0.304028376,0.287137911,0.025335698,17.7,"24,285","24,900"
GA,Fayette,,Alabama,1057,29,-87.94902039,33.91910172,259.6,0.53336494,0.53336494,0,20.4,3411.492,8.856233232,4.930251951,13.78648518,86.0274926,1899.172554,11.35664985,1.183226031,0.214604721,0.272605997,0,45.8,"16,723","16,546"
GA,Floyd,,Georgia,13115,414,-85.42800903,34.07952881,244.2,0.780737641,0.624590113,0.062459,19.6,18875.388,46.0936975,32.94755826,79.04125576,73.67235275,13492.0386,14.00998785,9.330647757,1.271841939,0.201418234,0.058141346,19.8,"96,303","96,560"
GA,Forsyth,,Georgia,13117,415,-84.25917053,34.17692947,122.5,0.636312909,0.636312909,0.127262582,6.3,13363.875,16.37074688,6.347125517,22.71787239,80.30436839,5181.326953,2.442581946,9.429608401,6.196192831,0.206254879,0.030767302,48.3,"212,125","221,009"
GA,Franklin,,Alabama,1059,30,-88.14955139,34.5837326,239.2,0.569602228,0.506313091,0.094933705,21.1,6655.362,15.9196259,2.881910481,18.80153639,79.63979309,1204.812074,3.819707292,14.85616957,0.160862983,0.381655312,0.006308352,12.6,"31,542","31,628"
GA,Fulton,,Arkansas,5049,106,-91.70762634,36.24531174,238.3,0.329896907,0.329896907,0.082474227,19.4,2364.472,5.634536776,0.092504382,5.727041158,96.40669661,38.81845653,0.318497346,0.792160065,0.228664761,0.64516129,0.008166599,49.8,"12,188","12,123"
GA,Gilmer,,Georgia,13123,418,-84.20187378,34.60092163,180.4,0.728433175,0.936556939,0.069374588,16.9,4964.544,8.956037376,0.183565735,9.139603111,88.6398982,101.7548422,0.346387671,9.462038739,0.229746925,0.254488901,0.053018521,17.8,"29,376","29,733"
GA,Glynn,,Georgia,13127,420,-81.72097015,31.32360268,185.5,1.095223608,1.229084271,0.09735321,18.2,15221.388,28.23567474,39.9903356,68.22601034,64.80546555,21558.1324,25.77675634,6.43759576,1.122748851,0.183357195,0.092934469,28.2,"83,634","84,502"
GA,Gordon,,Georgia,13129,421,-85.04985809,34.60092163,238,0.624475886,0.481738541,0.0535265,18.1,10194.463,24.26282194,4.724473586,28.98729553,79.92425615,1985.072935,3.524444606,14.02167216,0.945892074,0.235566992,0.088790635,12.9,"56,323","56,904"
GA,Grady,,Georgia,13131,422,-84.0872879,30.67615891,193.5,0.630939706,0.197168658,0.078867463,29.3,7361.332,14.24417742,13.85693924,28.10111666,59.48982448,7161.208909,28.50345848,9.995601935,0.375834633,0.539762504,0.039982408,12.8,"25,124","24,808"
GA,Greene,,Alabama,1063,32,-87.83442688,33.15706635,313.1,0.11691804,0.233836081,0,37.7,3185.65,9.97427015,21.49608906,31.47035921,17.26920951,6865.566611,81.24930901,0.762852405,0.165837479,0.121614151,0,24.7,"8,450","8,422"
GA,Gwinnett,,Georgia,13135,424,-83.80080414,33.92483139,130.9,0.766582908,0.765443855,0.082011842,12.6,112508.676,147.2738569,267.2340386,414.5078955,43.99686585,204151.29,22.86318127,20.1205482,10.52536815,0.190607224,0.042591712,34.9,"892,926","907,135"
GA,Habersham,,Georgia,13137,425,-83.68048859,34.7899971,161.8,0.68568294,0.639970744,0.0228561,16.6,7291.716,11.79799649,2.331591794,14.12958828,80.4372575,1441.033247,3.280592923,12.39051137,2.218814619,0.188192654,0.109198206,17.5,"43,926","44,246"
GA,Hall,,Georgia,13139,426,-83.98988342,34.41757584,141.7,0.581879944,0.566153459,0.078632425,16.9,32660.433,46.27983356,19.44214744,65.721981,63.61167383,13720.6404,7.099686116,26.10471717,1.770330135,0.20703012,0.031722357,22.5,"193,257","196,637"
GA,Hancock,,Illinois,13141,427,-82.86688995,33.43781662,174.7,0.822658362,0.235045246,0,34.7,2976.566,5.200060802,11.06012786,16.26018866,23.45953972,6330.926079,73.80422102,1.474175416,0.498462191,0.222717149,0.010605579,10.9,"8,578","8,640"
GA,Haralson,,Georgia,13143,428,-85.39363098,33.90764236,277.2,0.663384658,0.628469676,0,19.2,5540.352,15.35785574,3.729847552,19.0877033,92.13342599,1345.54385,4.662960389,1.104933982,0.482974288,0.218902015,0.00694927,13.8,"28,856","29,042"
GA,Harris,,Georgia,13145,429,-84.70607758,32.57838058,191,0.243338606,0.395425234,0.0608347,9.9,3287.988,6.28005708,10.80952905,17.08958613,77.59180615,5659.439295,17.04034474,2.722957782,0.874344242,0.312265801,0.053085186,26.6,"33,212","33,652"
GA,Hart,,Georgia,13147,430,-83.06169128,34.49779129,142.2,0.472869133,0.433463372,0.0394058,18.6,4744.116,6.746132952,6.748120994,13.49425395,76.20275255,4745.51406,18.6054813,3.117439416,0.836869869,0.111053821,0,13.7,"25,506","25,553"
GA,Heard,,Georgia,13149,431,-84.94672394,33.2143631,203.7,0.34473843,0.172369215,0,19.1,2200.702,4.482829974,2.284755934,6.767585908,86.10782491,1121.627852,9.734662836,1.884400879,0.473212777,0.270407301,0.016900456,10.5,"11,522","11,487"
GA,Henry,,Alabama,1067,34,-85.42800903,31.30641365,221,0.581733566,0.639906923,0,17,2922.47,6.4586587,10.79246449,17.25112319,67.80141024,4883.468095,28.40712056,2.248294995,0.260085539,0.312102647,0.011559357,27.5,"17,191","17,164"
GA,Houston,,Alabama,1069,35,-85.01548004,30.99701691,189.6,0.930964652,0.739013177,0.067183016,18.3,19073.175,36.1627398,50.66998339,86.83272319,68.66869528,26724.67479,25.64132865,2.949373197,0.793721134,0.38701291,0.042344924,24,"104,225","104,056"
GA,Irwin,,Georgia,13155,434,-83.313797,31.46684265,219,0.439367311,0.329525483,0.109841828,24.7,2279.069,4.99116111,5.2096176,10.20077871,70.44453764,2378.820822,25.78108618,2.390438247,0.639547075,0.020968757,0,11.1,"9,227","9,422"
GA,Jackson,,Alabama,1071,36,-86.31036377,34.99053192,281.9,0.550650337,0.474698566,0,18.4,9622.832,27.12676341,4.905313052,32.03207646,90.06143499,1740.089766,3.327258722,2.515640558,0.309993049,1.27754711,0.054483627,19.1,"52,298","52,138"
GA,Jasper,,Georgia,13159,436,-83.69194794,33.5123024,241.8,0.22334723,0.521143538,0,17.4,2370.576,5.732052768,7.181063378,12.91311615,72.62589928,2969.835971,21.79856115,3.669064748,0.215827338,0.287769784,0.007194245,10.4,"13,624","13,654"
GA,Jefferson,,Alabama,1073,37,-86.56819153,33.77586365,194.8,0.971559929,0.569013292,0.105933326,18,118801.26,231.4248545,537.9514498,769.3763043,51.66751207,276155.7751,41.84134033,3.870814894,1.37972196,0.217323294,0.023387692,10.4,"660,007","659,521"
GA,Jenkins,,Georgia,13165,439,-81.85274506,32.64713669,180.4,0.657534247,0.328767123,0,35.9,3210.537,5.791808748,6.486154163,12.27796291,54.05275779,3595.429137,40.20383693,4.004796163,0.431654676,0.263788969,0.011990408,13,"8,943","8,849"
GA,Johnson,,Arkansas,5071,117,-93.18012238,35.71245956,246.3,0.422995578,0.422995578,0.0384541,21.8,5699.828,14.03867636,0.847204109,14.88588047,83.5082224,343.9724355,1.315583399,12.11433046,0.685199687,0.818324197,0.066562255,8.7,"26,146","26,176"
GA,Jones,,Georgia,13169,441,-83.43984222,33.18571854,167.1,0.243165318,0.486330635,0.069475805,14.2,4054.668,6.775350228,11.61180097,18.3871512,72.65687677,6949.013149,24.33639122,1.098747776,0.648784401,0.212773379,0.006976176,20.2,"28,554","28,623"
GA,Lamar,,Alabama,1075,38,-88.25269318,33.73575592,259.8,0.425954849,0.709924748,0,24.7,3433.794,8.920996812,4.054651363,12.97564817,86.11645152,1560.681818,11.22631145,1.235924197,0.027464982,0.164789893,0.006866246,17.2,"13,902","13,918"
GA,Laurens,,Georgia,13175,444,-82.69499969,32.52681732,217.8,0.815029989,0.73143717,0.083592819,25.5,12174.465,26.51598477,37.07313247,63.58911724,59.71012099,17021.64025,35.65264071,2.359912458,0.986910022,0.179625883,0.008258661,15.2,"47,743","47,516"
GA,Lee,,Alabama,1081,41,-84.98683167,32.49816513,170.4,0.82979482,0.706622152,0.0518622,21,32921.07,56.09750328,60.33003402,116.4275373,69.80541473,35404.94954,22.58444031,3.259249752,2.577595243,0.283072009,0.04705983,24.2,"156,767","158,991"
GA,Lincoln,,Arkansas,5079,121,-91.97119141,33.79878235,275.9,0.357909807,0.429491768,0.071581961,25.1,3474.091,9.585017069,11.37730298,20.96232005,65.77048252,4123.70532,29.79340597,3.19796236,0.141502759,0.247629829,0.007075138,13.2,"13,841","13,705"
GA,Long,,Georgia,13183,448,-81.54908752,31.73040199,162,0.175305323,0.116870216,0,19.1,3399.609,5.50736658,7.059080447,12.56644703,58.70436947,4357.457066,24.48147124,12.2925885,0.76050885,0.525442478,0.352599558,15.2,"17,799","18,437"
GA,Lumpkin,,Georgia,13187,450,-84.20187378,34.60092163,159.6,0.866050808,0.737746985,0.064151912,16.5,5163.51,8.24096196,0.516686226,8.757648186,91.83407862,323.7382366,1.034505773,4.485083094,0.443836348,0.557298271,0.08009077,27,"31,294","31,445"
GA,Macon,,Alabama,1087,44,-85.44519806,32.42368317,266.2,0.463320463,0.102960103,0,32.2,6187.23,16.47040626,42.03950533,58.50991159,15.22934924,15792.45129,82.18814097,1.081484244,0.354279321,0.13052396,0.00932314,8.5,"19,215","18,963"
GA,Madison,,Alabama,1089,45,-86.78018951,34.54935455,194.3,0.942052361,0.645163132,0.139880502,13.3,46989.166,91.29994954,163.0343684,254.3343179,66.14030005,83908.57867,23.74981706,4.600804633,2.439286642,0.697408389,0.095874986,15.5,"353,302","356,967"
GA,Marion,,Alabama,1093,47,-87.94902039,33.91910172,281.8,0.561593604,0.660698358,0.066069836,19.8,5968.71,16.81982478,3.251542194,20.07136697,92.63387055,1153.847478,3.827657915,2.053548219,0.172212113,0.305432805,0.022744996,11.1,"30,145","29,998"
GA,Meriwether,,Georgia,13199,456,-84.55138397,32.96799088,280.9,0.471742617,0.613265402,0,22.1,4683.211,13.1551397,23.23151735,36.38665705,57.32084394,8270.387095,39.0278283,1.57784649,0.641142234,0.304656239,0.009094216,10.1,"21,191","21,074"
GA,Miller,,Arkansas,5091,127,-94.05102539,33.03674698,199.4,0.552638851,0.506585613,0.0460532,22.3,9789.477,19.52021714,21.3267669,40.84698404,70.61571028,10695.46986,24.36381207,2.388293222,0.450968662,0.644240946,0.039114629,11.4,"43,899","43,787"
GA,Mitchell,,Georgia,13205,458,-84.02426147,31.06577301,261.7,0.658732598,0.395239559,0.087831013,28,6298.04,16.48197068,28.01922991,44.50120059,46.36139246,10706.62205,47.59979573,4.374840412,0.51068176,0.25534088,0.017022725,12,"22,493","22,459"
GA,Monroe,,Alabama,1099,50,-87.49065399,31.83353424,211.8,0.410078826,0.45564314,0.0455643,28.6,6205.342,13.14291436,19.08651079,32.22942515,54.71215537,9011.57261,41.53372637,0.953702098,0.290445639,1.109762441,0.017340038,22.2,"21,697","21,530"
GA,Montgomery,,Alabama,1101,51,-86.40776825,32.05698776,169.4,0.928427112,0.623372489,0.084000548,22.8,51725.904,87.62368138,209.3259522,296.9496335,38.41029285,123569.0391,54.46737268,3.624821789,2.089264615,0.226714858,0.036623169,15.6,"226,868","226,349"
GA,Morgan,,Alabama,1103,52,-86.57965851,34.30871201,245.3,0.827710753,0.560167883,0.075246432,16.4,19579.468,48.028435,34.45699956,82.48543457,77.48347142,14046.88119,11.76583815,7.662565905,0.556531927,0.776634028,0.057745418,20.8,"119,387","119,012"
GA,Murray,,Georgia,13213,462,-84.77483368,34.98480225,205.8,0.634356762,0.152245623,0,17.8,7026.728,14.46100622,0.434622512,14.89562874,84.95508227,211.1868376,0.53497527,13.00595539,0.277581508,0.237206016,0.002523468,10.9,"39,476","39,315"
GA,Muscogee,,Georgia,13215,463,-85.06703949,32.60702896,246.3,0.970694968,0.612284518,0.064712998,22.2,44322.522,109.1663717,220.4305354,329.5969071,43.65273718,89496.76631,44.82660558,6.377544303,2.138662875,0.315454091,0.199067857,25,"199,651","197,485"
GA,Newton,,Arkansas,5101,132,-92.95094299,35.71245956,376.6,0.126518219,0.632591093,0,24.2,1917.366,7.220800356,0.017909975,7.238710331,94.76590636,4.755702312,0.06002401,1.692677071,0.264105642,1.008403361,0.012004802,19.8,"7,923","7,936"
GA,Oconee,,Georgia,13219,465,-83.4054718,33.69564819,157,0.940358476,0.598409939,0.113982846,6.8,2439.296,3.82969472,2.763766593,6.593461313,86.27773714,1760.360887,4.907339673,4.376981224,3.096805657,0.094489149,0.012192148,46.6,"35,872","36,838"
GA,Oglethorpe,,Georgia,13221,466,-82.98720551,34.03942108,107.5,0.272609555,0,0.068152389,16.9,2522.325,2.711499375,2.753571842,5.465071217,76.7098463,2561.462178,17.16222565,3.664675482,0.436270891,0.221491375,0.01342372,16.6,"14,925","14,921"
GA,Paulding,,Georgia,13223,467,-85.06130981,33.89618301,182.9,0.422855685,0.37587172,0.09396793,8.8,13398.264,24.50542486,46.58657885,71.09200371,74.99718951,25471.06553,16.72943425,5.103847559,0.869143644,0.248025632,0.040752087,24.6,"152,253","155,825"
GA,Peach,,Georgia,13225,468,-83.75496674,32.71016312,202.1,0.705742515,0.445732115,0.111433029,22,5866.3,11.8557923,24.60900478,36.46479708,45.13089005,12176.64759,45.66528254,6.824336523,0.801588734,0.213034844,0.028886081,20.2,"26,665","26,655"
GA,Pickens,,Alabama,1107,54,-87.83442688,33.51802826,233.7,0.392830837,0.294623128,0.0491039,24.3,5060.961,11.82746586,20.13609228,31.96355813,55.84422161,8616.214068,41.37040413,1.585131166,0.162058138,0.141800871,0.005064317,24.8,"20,827","20,324"
GA,Pierce,,Georgia,13229,470,-82.04182434,31.34652138,164.3,0.68453478,0.315939129,0,22.1,4227.73,6.94616039,2.758009977,9.704170367,84.55059175,1678.642713,8.7749227,4.72864911,0.309201407,0.373174112,0.063972705,12.9,"19,130","19,171"
GA,Pike,,Alabama,1109,55,-85.99523926,32.05698776,222.2,0.988349456,0.658899638,0.0599,25.9,8644.384,19.20782125,27.02805706,46.23587831,57.40903979,12163.84206,36.44487674,2.218912429,1.960545913,0.562327122,0.018237636,15.3,"33,376","33,286"
GA,Polk,,Arkansas,5113,138,-93.93070221,34.66967392,262.6,0.395550062,0.939431397,0.0494438,24.4,4934.9,12.9590474,0.138804854,13.09785225,89.77349724,52.85790341,0.261349337,5.759365018,0.425902623,1.684251283,0.024199013,13,"20,225","20,173"
GA,Pulaski,,Arkansas,5119,141,-92.11442566,35.00772095,199.8,0.875982297,0.883621678,0.109497787,19.4,76228.808,152.3051584,273.3009213,425.6060796,55.30975995,136787.2479,34.81193893,5.791800349,1.939918693,0.331027203,0.040496619,11.8,"392,932","393,250"
GA,Putnam,,Florida,12107,344,-81.6636734,29.32971001,168.3,0.388118043,0.388118043,0.083168152,27.3,19631.43,33.03969669,19.27239638,52.31209307,72.59023183,11451.21591,15.92437201,9.017804314,0.597063095,0.364423646,0.048410521,18.3,"71,910","72,277"
GA,Rabun,,Georgia,13241,476,-83.13617706,34.99626541,115.6,1.046604691,1.66225451,0,16.1,2618.987,3.027548972,0.166371952,3.193920924,88.89161956,143.9203736,0.884738265,7.993364463,0.700417793,0.325632834,0.04300811,26.3,"16,267","16,559"
GA,Randolph,,Alabama,1111,56,-85.59416199,33.10549927,351.1,0.399307866,0.310572785,0,18.7,4245.461,14.90581357,16.01649338,30.92230695,75.41570288,4561.803866,20.09339676,2.832453193,0.235674071,0.366604111,0.021821673,13.4,"22,703","22,652"
GA,Richmond,,Georgia,13245,478,-82.3454895,33.31749725,208,0.78463311,0.645584204,0.0496603,24.3,48940.443,101.7961214,224.2679355,326.064057,38.01365252,107821.1228,53.53554493,4.092266728,1.634513261,0.284219817,0.18648809,21,"201,401","201,647"
GA,Rockdale,,Georgia,13247,479,-84.1961441,33.63835526,164.7,0.82047542,0.672334025,0.079768444,15.9,14099.802,23.22237389,66.83646968,90.05884357,40.86839172,40580.73447,45.76189638,9.461949187,1.757906472,0.210056915,0.061022121,26,"88,678","89,355"
GA,Screven,,Georgia,13251,481,-81.5548172,33.04247284,172.6,0.354987575,0.425985091,0,27,3813.21,6.58160046,10.49518813,17.07678859,54.12183924,6080.64202,43.05488933,1.233468101,0.383745631,0.226135819,0.006852601,14.4,"14,123","14,044"
GA,Seminole,,Florida,12117,349,-80.9818573,28.60205269,142.3,0.693760226,0.752515163,0.097171628,11.5,51603.03,73.43111169,66.75971691,140.1908286,66.34493918,46914.76944,10.45519708,17.14074158,3.655155446,0.235381507,0.04589348,14.9,"448,722","455,479"
GA,Spalding,,Georgia,13255,483,-84.24771118,33.1685257,215.2,0.843908233,0.562605489,0.125023442,22.2,14211.552,30.5832599,45.01634135,75.59960125,60.84622228,20918.37423,32.67679054,3.82532424,0.884928129,0.23879013,0.046821594,15.4,"64,016","64,806"
GA,Stephens,,Georgia,13257,484,-83.3997345,34.46340942,211.4,0.588697017,0.549450549,0.078492936,21.2,5406,11.428284,5.809805044,17.23808904,84.07258835,2748.25215,10.77745941,2.418338109,0.668576886,0.259789876,0.049665712,17.6,"25,500","25,751"
GA,Sumter,,Alabama,1119,60,-87.84015656,32.53827286,199.7,0.53167249,0.455719277,0.075953213,33.2,4397.008,8.780824976,19.76077453,28.5415995,24.00639395,9895.230109,74.71481508,0.624863765,0.239773305,0.079924435,0.007265858,19.9,"13,244","13,040"
GA,Talbot,,Georgia,13263,487,-84.70607758,32.57838058,220.7,0.156494523,0.156494523,0,25.6,1618.176,3.571314432,8.207699262,11.77901369,38.44136926,3718.939403,58.83466861,1.325564457,0.131099782,0.262199563,0,12.6,"6,321","6,171"
