"","County","FIPS","State_name","State","lat","long","group","FFRPTH14","FSRPTH14","n"
"263","Brookings",46011,"South dakota","SD",44.2036933898926,-96.4287948608398,2335,0.600348202,0.900522303,2
"264","Brooks",13027,"Georgia","GA",31.0657730102539,-83.5888137817383,371,0.454014788,0.324296277,2
"265","Brooks",48047,"Georgia","TX",31.0657730102539,-83.5888137817383,371,0.834028357,0.973033083,2
"266","Broome",36007,"New york","NY",42.0035362243652,-75.4757308959961,1798,0.785410618,0.881686758,2
"267","Broomfield",8014,"Colorado","CO",39.9122428894043,-105.172134399414,3085,1.094338408,0.756380959,2
"268","Broward",12011,"Florida","FL",25.9721775054932,-80.8901824951172,295,0.687981982,0.790162821,2
"269","Brown",17009,"Illinois","IL",39.8377532958984,-90.9112091064453,565,0.43911007,0.292740047,2
"270","Brown",18013,"Illinois","IN",39.8377532958984,-90.9112091064453,565,0.267343938,0.802031814,2
"271","Brown",20013,"Illinois","KS",39.8377532958984,-90.9112091064453,565,0.50942435,1.120733571,2
"272","Brown",27015,"Illinois","MN",39.8377532958984,-90.9112091064453,565,0.71168749,0.869840266,2
"273","Brown",31017,"Illinois","NE",39.8377532958984,-90.9112091064453,565,0,1.700102006,2
"274","Brown",39015,"Illinois","OH",39.8377532958984,-90.9112091064453,565,0.566687823,0.498685284,2
"275","Brown",46013,"Illinois","SD",39.8377532958984,-90.9112091064453,565,0.729014789,0.755051031,2
"276","Brown",48049,"Illinois","TX",39.8377532958984,-90.9112091064453,565,0.956099116,0.690516028,2
"277","Brown",55009,"Illinois","WI",39.8377532958984,-90.9112091064453,565,0.670121167,0.845443566,2
"278","Brule",46015,"South dakota","SD",43.9344024658203,-98.8180313110352,2337,0.941796949,0.753437559,2
"279","Brunswick",37019,"North carolina","NC",34.3717384338379,-78.1342544555664,1866,0.757346259,1.009795012,2
"280","Brunswick",51025,"North carolina","VA",34.3717384338379,-78.1342544555664,1866,0.181840223,0.303067038,2
"281","Bryan",13029,"Georgia","GA",31.7533206939697,-81.1766586303711,372,0.796319236,0.766825931,2
"282","Bryan",40013,"Georgia","OK",31.7533206939697,-81.1766586303711,372,0.674369465,0.494537607,2
"283","Buchanan",19019,"Iowa","IA",42.3014755249023,-91.8222122192383,764,0.332731248,0.475330355,2
"284","Buchanan",29021,"Iowa","MO",42.3014755249023,-91.8222122192383,764,0.7934202,0.715195673,2
"285","Buchanan",51027,"Iowa","VA",42.3014755249023,-91.8222122192383,764,0.389509218,0.302951614,2
"286","Buckingham",51029,"Virginia","VA",37.5401954650879,-78.8103408813477,2805,0.118252232,0.177378348,2
"287","Bucks",42017,"Pennsylvania","PA",40.0554809570312,-74.9715270996094,2221,0.753169455,0.773913529,2
"288","Buffalo",31019,"Nebraska","NE",41.0409660339355,-98.7320861816406,1631,0.870935634,0.912408759,2
"289","Buffalo",46017,"Nebraska","SD",41.0409660339355,-98.7320861816406,1631,0,0,2
"290","Buffalo",55011,"Nebraska","WI",41.0409660339355,-98.7320861816406,1631,0.227479527,1.592356688,2
"291","Bullitt",21029,"Kentucky","KY",38.0272064208984,-85.5082244873047,973,0.500288628,0.256558271,2
"292","Bulloch",13031,"Georgia","GA",32.6070289611816,-82.0246353149414,373,0.776839097,0.707478464,2
"293","Bullock",1011,"Alabama","AL",31.8793716430664,-85.6686553955078,6,0.2787068,0.092902267,2
"294","Buncombe",37021,"North carolina","NC",35.712459564209,-82.282470703125,1867,0.878106802,1.177461393,2
"295","Bureau",17011,"Illinois","IL",41.591007232666,-89.6335144042969,566,0.354609929,0.827423168,2
"296","Burke",13033,"Georgia","GA",32.8419418334961,-82.3283081054688,374,0.352283236,0.39631864,2
"297","Burke",37023,"Georgia","NC",32.8419418334961,-82.3283081054688,374,0.636971146,0.592271417,2
"298","Burke",38013,"Georgia","ND",32.8419418334961,-82.3283081054688,374,0.890868597,1.781737194,2
"299","Burleigh",38015,"North dakota","ND",46.6330337524414,-100.078544616699,1966,0.629813376,0.618764019,2
"300","Burleson",48051,"Texas","TX",30.7334575653076,-96.6293258666992,2517,0.695531212,0.695531212,2
"301","Burlington",34005,"New jersey","NJ",39.9981803894043,-75.046012878418,1744,0.689314732,0.618159663,2
"302","Burnet",48053,"Texas","TX",31.0199356079102,-98.4570693969727,2518,0.62301137,1.13477071,2
"303","Burnett",55013,"Wisconsin","WI",46.1517486572266,-92.2920455932617,2994,0.260960334,1.891962422,2
"304","Burt",31021,"Nebraska","NE",41.722785949707,-96.5548477172852,1632,0.304275065,1.217100259,2
"305","Butler",1013,"Alabama","AL",31.9595851898193,-86.8604049682617,7,0.837603469,0.492707923,2
"306","Butler",19023,"Alabama","IA",31.9595851898193,-86.8604049682617,7,0.066640011,0.666400107,2
"307","Butler",20015,"Alabama","KS",31.9595851898193,-86.8604049682617,7,0.770078669,0.483186616,2
"308","Butler",21031,"Alabama","KY",31.9595851898193,-86.8604049682617,7,0.466019417,0.310679612,2
"309","Butler",29023,"Alabama","MO",31.9595851898193,-86.8604049682617,7,0.721399981,0.744670949,2
"310","Butler",31023,"Alabama","NE",31.9595851898193,-86.8604049682617,7,0.121226815,0.484907261,2
"311","Butler",39017,"Alabama","OH",31.9595851898193,-86.8604049682617,7,0.726965613,0.577296222,2
"312","Butler",42019,"Alabama","PA",31.9595851898193,-86.8604049682617,7,0.570067171,0.688382999,2
"313","Butte",6007,"California","CA",39.3106346130371,-121.62174987793,160,0.66446368,0.62432829,2
"314","Butte",16023,"California","ID",39.3106346130371,-121.62174987793,160,0.762776506,0.762776506,2
"315","Butte",46019,"California","SD",39.3106346130371,-121.62174987793,160,0.582637405,1.068168576,2
"316","Butts",13035,"Georgia","GA",33.449275970459,-83.9325866699219,375,0.513522766,0.470729202,2
"317","Cabarrus",37025,"North carolina","NC",35.5061950683594,-80.7870483398438,1869,0.754803413,0.661103679,2
"318","Cabell",54011,"West virginia","WV",38.2334747314453,-82.2595520019531,2938,1.132747737,0.741434882,2
"319","Cache",49005,"Utah","UT",41.4133911132812,-111.881469726562,2749,0.743601227,0.346450572,2
"320","Caddo",22017,"Louisiana","LA",33.0367469787598,-94.051025390625,1087,0.823426483,0.534435458,2
"321","Caddo",40015,"Louisiana","OK",33.0367469787598,-94.051025390625,1087,0.375208923,0.545758434,2
"322","Calaveras",6009,"California","CA",38.5199508666992,-120.069030761719,161,0.649874507,0.851559699,2
"323","Calcasieu",22019,"Louisiana","LA",30.2464408874512,-93.678596496582,1088,0.836697024,0.446238413,2
"324","Caldwell",21033,"Kentucky","KY",36.9500503540039,-87.8688049316406,975,0.785854617,0.785854617,2
"325","Caldwell",22021,"Kentucky","LA",36.9500503540039,-87.8688049316406,975,0.404285426,0.404285426,2
"326","Caldwell",29025,"Kentucky","MO",36.9500503540039,-87.8688049316406,975,0.221385876,0.442771751,2
"327","Caldwell",37027,"Kentucky","NC",36.9500503540039,-87.8688049316406,975,0.638162093,0.503166266,2
"328","Caldwell",48055,"Kentucky","TX",36.9500503540039,-87.8688049316406,975,0.527505652,0.477267018,2
"329","Caledonia",50005,"Vermont","VT",44.770923614502,-71.9463119506836,2778,0.613279107,0.871501888,2
"330","Calhoun",1015,"Alabama","AL",33.9649391174316,-85.7431335449219,8,0.888574485,0.66427413,2
"331","Calhoun",5013,"Alabama","AR",33.9649391174316,-85.7431335449219,8,0.384467512,0.576701269,2
"332","Calhoun",12013,"Alabama","FL",33.9649391174316,-85.7431335449219,8,0.481695568,0.550509221,2
"333","Calhoun",13037,"Alabama","GA",33.9649391174316,-85.7431335449219,8,0.154726907,0.773634535,2
"334","Calhoun",17013,"Alabama","IL",33.9649391174316,-85.7431335449219,8,0.201775626,2.421307506,2
"335","Calhoun",19025,"Alabama","IA",33.9649391174316,-85.7431335449219,8,0.4054328,0.709507399,2
"336","Calhoun",26025,"Alabama","MI",33.9649391174316,-85.7431335449219,8,0.682097896,0.600542713,2
"337","Calhoun",28013,"Alabama","MS",33.9649391174316,-85.7431335449219,8,0.271278399,0.406917599,2
"338","Calhoun",45017,"Alabama","SC",33.9649391174316,-85.7431335449219,8,0.268853341,0.13442667,2
"339","Calhoun",48057,"Alabama","TX",33.9649391174316,-85.7431335449219,8,0.642290223,0.963435335,2
"340","Calhoun",54013,"Alabama","WV",33.9649391174316,-85.7431335449219,8,0.133102622,0.532410488,2
"341","Callahan",48059,"Texas","TX",32.5210838317871,-99.6259078979492,2521,0.666025309,0.148005624,2
"342","Callaway",29027,"Missouri","MO",38.5715179443359,-92.0112915039062,1463,0.491620112,0.558659218,2
"343","Calloway",21035,"Kentucky","KY",36.5031394958496,-88.063606262207,976,0.679170367,1.044877488,2
"344","Calumet",55015,"Wisconsin","WI",43.9344024658203,-88.3959274291992,2995,0.424319573,0.686993595,2
"345","Calvert",24009,"Maryland","MD",38.5027618408203,-76.6961364746094,1163,0.606976924,0.618012868,2
"346","Camas",16025,"Idaho","ID",43.1952857971191,-114.597282409668,529,1.924927815,1.924927815,2
"347","Cambria",42021,"Pennsylvania","PA",40.2789344787598,-79.0509872436523,2223,0.740568641,0.631661488,2
"348","Camden",13039,"Georgia","GA",31.0313930511475,-81.4688720703125,377,0.672727622,0.845714725,2
"349","Camden",29029,"Georgia","MO",31.0313930511475,-81.4688720703125,377,0.522477908,1.862747325,2
"350","Camden",34007,"Georgia","NJ",31.0313930511475,-81.4688720703125,377,0.673139767,0.647701345,2
"351","Camden",37029,"Georgia","NC",31.0313930511475,-81.4688720703125,377,0.096796051,0.290388152,2
"352","Cameron",22023,"Louisiana","LA",30.0344486236572,-92.9795913696289,1090,0.149723012,0.149723012,2
"353","Cameron",42023,"Louisiana","PA",30.0344486236572,-92.9795913696289,1090,0.208116545,1.040582726,2
"354","Cameron",48061,"Louisiana","TX",30.0344486236572,-92.9795913696289,1090,0.570895735,0.573274468,2
"355","Camp",48063,"Texas","TX",33.002368927002,-94.8187866210938,2523,0.55463117,0.475398146,2
"356","Campbell",21037,"Kentucky","KY",39.0241546630859,-84.3107452392578,977,0.773142552,0.816699879,2
"357","Campbell",46021,"Kentucky","SD",39.0241546630859,-84.3107452392578,977,0.721500722,4.329004329,2
"358","Campbell",47013,"Kentucky","TN",39.0241546630859,-84.3107452392578,977,0.676386593,0.300616263,2
"359","Campbell",51031,"Kentucky","VA",39.0241546630859,-84.3107452392578,977,0.765236403,0.455497859,2
"360","Campbell",56005,"Kentucky","WY",39.0241546630859,-84.3107452392578,977,0.68294702,0.641556291,2
"361","Canadian",40017,"Oklahoma","OK",35.3686828613281,-98.0961074829102,2108,0.617369696,0.486178636,2
"362","Candler",13043,"Georgia","GA",32.3090896606445,-82.2595520019531,378,1.102130786,0.551065393,2
"363","Cannon",47015,"Tennessee","TN",35.8327827453613,-85.8462677001953,2404,0.508831867,0.363451334,2
"364","Canyon",16027,"Idaho","ID",43.8026237487793,-116.505241394043,530,0.536567836,0.393811256,2
"365","Carbon",30009,"Montana","MT",44.9943771362305,-108.615608215332,1569,0.769304741,1.346283296,2
"366","Carbon",42025,"Montana","PA",44.9943771362305,-108.615608215332,1569,0.543132478,0.837975823,2
"367","Carbon",49007,"Montana","UT",44.9943771362305,-108.615608215332,1569,0.677637948,0.580832527,2
"368","Carbon",56007,"Montana","WY",44.9943771362305,-108.615608215332,1569,0.441528952,1.639964678,2
"369","Caribou",16029,"Idaho","ID",43.0233993530273,-112.099197387695,531,0.292525962,0.585051923,2
"370","Carlisle",21039,"Kentucky","KY",36.9615058898926,-88.8141860961914,978,0.401767778,0.602651667,2
"371","Carlton",27017,"Minnesota","MN",46.7648162841797,-93.04833984375,1289,0.337353462,0.618481347,2
"372","Caroline",24011,"Maryland","MD",39.1330184936523,-75.756477355957,1164,0.491732743,0.338066261,2
"373","Caroline",51033,"Maryland","VA",39.1330184936523,-75.756477355957,1164,0.268654712,0.436563906,2
"374","Carroll",5015,"Arkansas","AR",36.4974136352539,-93.873405456543,89,0.540657439,1.838235294,2
"375","Carroll",13045,"Arkansas","GA",36.4974136352539,-93.873405456543,89,0.709947148,0.745006267,2
"376","Carroll",17015,"Arkansas","IL",36.4974136352539,-93.873405456543,89,0.679578661,0.88345226,2
"377","Carroll",18015,"Arkansas","IN",36.4974136352539,-93.873405456543,89,0.652512172,0.652512172,2
"378","Carroll",19027,"Arkansas","IA",36.4974136352539,-93.873405456543,89,0.729501021,1.02130143,2
"379","Carroll",21041,"Arkansas","KY",36.4974136352539,-93.873405456543,89,1.202034212,0.647249191,2
"380","Carroll",24013,"Arkansas","MD",36.4974136352539,-93.873405456543,89,0.679258774,0.60179944,2
"381","Carroll",28015,"Arkansas","MS",36.4974136352539,-93.873405456543,89,0,0.292568754,2
"382","Carroll",29033,"Arkansas","MO",36.4974136352539,-93.873405456543,89,0.331748314,0.995244941,2
"383","Carroll",33003,"Arkansas","NH",36.4974136352539,-93.873405456543,89,0.970484609,2.2363341,2
"384","Carroll",39019,"Arkansas","OH",36.4974136352539,-93.873405456543,89,0.532160216,0.425728173,2
"385","Carroll",47017,"Arkansas","TN",36.4974136352539,-93.873405456543,89,0.422982023,0.599224533,2
"386","Carroll",51035,"Arkansas","VA",36.4974136352539,-93.873405456543,89,0.405117991,0.506397488,2
"387","Carson",48065,"Texas","TX",35.1853370666504,-101.61979675293,2524,0.665225345,0.166306336,2
"388","Carter",21043,"Kentucky","KY",38.2449340820312,-82.7809448242188,980,0.661205598,0.514271021,2
"389","Carter",29035,"Kentucky","MO",38.2449340820312,-82.7809448242188,980,0.479386385,0.479386385,2
"390","Carter",30011,"Kentucky","MT",38.2449340820312,-82.7809448242188,980,0,0.855431993,2
"391","Carter",40019,"Kentucky","OK",38.2449340820312,-82.7809448242188,980,0.614489666,0.757870588,2
"392","Carter",47019,"Kentucky","TN",38.2449340820312,-82.7809448242188,980,0.580107584,0.369159371,2
"393","Carteret",37031,"North carolina","NC",34.7728080749512,-77.1487655639648,1872,0.886486172,1.46778858,2
"394","Carver",27019,"Minnesota","MN",44.8224868774414,-93.5181732177734,1290,0.554767922,0.462306602,2
"395","Cascade",30013,"Montana","MT",46.9023246765137,-111.629364013672,1571,0.83794812,0.813659769,2
"396","Casey",21045,"Kentucky","KY",37.523006439209,-84.8607788085938,981,0.188786105,0.377572211,2
"397","Cass",17017,"Illinois","IL",39.9867248535156,-90.510139465332,569,0.608087565,0.608087565,2
"398","Cass",18017,"Illinois","IN",39.9867248535156,-90.510139465332,569,0.806493574,0.494302513,2
"399","Cass",19029,"Illinois","IA",39.9867248535156,-90.510139465332,569,0.669244497,1.115407496,2
"400","Cass",26027,"Illinois","MI",39.9867248535156,-90.510139465332,569,0.271275771,0.561928383,2
"401","Cass",27021,"Illinois","MN",39.9867248535156,-90.510139465332,569,0.350152316,1.29556357,2
"402","Cass",29037,"Illinois","MO",39.9867248535156,-90.510139465332,569,0.505506051,0.574889235,2
"403","Cass",31025,"Illinois","NE",39.9867248535156,-90.510139465332,569,0.391788121,0.587682181,2
"404","Cass",38017,"Illinois","ND",39.9867248535156,-90.510139465332,569,0.688602138,0.65267507,2
"405","Cass",48067,"Illinois","TX",39.9867248535156,-90.510139465332,569,0.561779188,0.495687519,2
"406","Cassia",16031,"Idaho","ID",42.3358535766602,-113.02165222168,532,0.807136788,0.807136788,2
"407","Castro",48069,"Texas","TX",34.7441596984863,-102.519332885742,2526,0.771109112,0.771109112,2
"408","Caswell",37033,"North carolina","NC",36.5432472229004,-79.2171401977539,1873,0.259942813,0.21661901,2
"409","Catahoula",22025,"Louisiana","LA",31.9767742156982,-91.9024276733398,1091,0.492562309,0.197024924,2
"410","Catawba",37035,"North carolina","NC",35.5864105224609,-81.5318908691406,1874,0.808883482,0.828296686,2
"411","Catoosa",13047,"Georgia","GA",34.9790725708008,-85.273307800293,380,0.700995108,0.441931699,2
"412","Catron",35003,"New mexico","NM",34.5722732543945,-109.051063537598,1764,0,0.562429696,2
"413","Cattaraugus",36009,"New york","NY",42.0035362243652,-78.9249420166016,1799,0.623409669,0.992366412,2
"414","Cavalier",38019,"North dakota","ND",48.5467147827148,-97.9070281982422,1968,0.518806744,1.815823606,2
"415","Cayuga",36011,"New york","NY",43.0233993530273,-76.7305068969727,1800,0.672392576,0.811945752,2
"416","Cecil",24015,"Maryland","MD",39.3793907165527,-75.9627380371094,1166,0.537198558,0.566500298,2
"417","Cedar",19031,"Iowa","IA",41.6081924438477,-91.3466644287109,770,0.488838195,0.706099614,2
"418","Cedar",29039,"Iowa","MO",41.6081924438477,-91.3466644287109,770,0.860091743,0.716743119,2
"419","Cedar",31027,"Iowa","NE",41.6081924438477,-91.3466644287109,770,0.116144019,0.696864111,2
"420","Centre",42027,"Pennsylvania","PA",41.0409660339355,-77.1545028686523,2226,0.617353945,0.686648776,2
"421","Chaffee",8015,"Colorado","CO",38.4454689025879,-106.037300109863,222,0.925774656,2.23275064,2
"422","Chambers",1017,"Alabama","AL",33.1054992675781,-85.5941619873047,9,0.763000352,0.469538678,2
"423","Chambers",48071,"Alabama","TX",33.1054992675781,-85.5941619873047,9,0.655393892,0.471883602,2
"424","Champaign",17019,"Illinois","IL",40.2789344787598,-88.4646835327148,570,0.830384342,0.849695606,2
"425","Champaign",39021,"Illinois","OH",40.2789344787598,-88.4646835327148,570,0.48558577,0.357800041,2
"426","Chariton",29041,"Missouri","MO",39.2304191589355,-92.8363571166992,1470,0.129971406,1.03977125,2
"427","Charles",24017,"Maryland","MD",38.6975708007812,-77.0914688110352,1167,0.781921459,0.432964775,2
"428","Charleston",45019,"South carolina","SC",32.5153541564941,-80.3687896728516,2294,0.876605908,1.385772214,2
"429","Charlevoix",26029,"Michigan","MI",45.3839874267578,-85.1014175415039,1212,0.65081735,1.454768194,2
"430","Charlotte",12015,"Florida","FL",27.0321483612061,-82.0532913208008,297,0.439236915,0.747889882,2
"431","Charlotte",51037,"Florida","VA",27.0321483612061,-82.0532913208008,297,0.245398773,0.408997955,2
"432","Charlton",13049,"Georgia","GA",31.0084743499756,-82.1793365478516,381,0.465224471,0.310149647,2
"433","Chase",20017,"Kansas","KS",38.5084953308105,-96.3543090820312,862,0,1.114413076,2
"434","Chase",31029,"Kansas","NE",38.5084953308105,-96.3543090820312,862,0.251382604,1.256913022,2
"435","Chatham",13051,"Georgia","GA",32.0397987365723,-80.8901824951172,382,1.019835626,1.150402817,2
"436","Chatham",37037,"Georgia","NC",32.0397987365723,-80.8901824951172,382,0.465806865,0.524032723,2
"437","Chattahoochee",13053,"Georgia","GA",32.5153541564941,-84.7060775756836,383,0.16896173,0.084480865,2
"438","Chattooga",13055,"Georgia","GA",34.2628746032715,-85.4681167602539,384,0.400978387,0.360880549,2
"439","Chautauqua",20019,"Kansas","KS",37.0073432922363,-96.0105361938477,863,0,1.43636886,2
"440","Chautauqua",36013,"Kansas","NY",37.0073432922363,-96.0105361938477,863,0.73455355,1.029889514,2
"441","Chaves",35005,"New mexico","NM",34.0737991333008,-103.946006774902,1765,0.637542123,0.5920034,2
"442","Cheatham",47021,"Tennessee","TN",36.0505027770996,-87.0322952270508,2407,0.477819133,0.352077256,2
"443","Cheboygan",26031,"Michigan","MI",45.2006416320801,-84.2477111816406,1213,0.467380721,1.518987342,2
