State,FIPS,ANSICODE,County,lat,long                                                                                                            
OR,41017,1155130,Deschutes,43.915118,-121.225575
OR,41019,1135849,Douglas,43.286328,-123.154476
OR,41021,1135850,Gilliam,45.43059,-120.319901
OR,41023,1135851,Grant,44.496326,-119.014057
OR,41025,1135852,Harney,43.064449,-118.987169
OR,41027,1155131,Hood,45.511775,-121.655976
OR,41029,1135853,Jackson,42.411628,-122.675685
OR,41031,1155132,Jefferson,44.645151,-121.178632
OR,41033,1155133,Josephine,42.386981,-123.571626
OR,41035,1155134,Klamath,42.683761,-121.646168
OR,41037,1135854,Lake,42.788401,-120.38979
OR,41039,1135855,Lane,43.928329,-122.89769
OR,41041,1135856,Lincoln,44.641061,-123.911212
OR,41043,1135857,Linn,44.488898,-122.537208
OR,41045,1135858,Malheur,43.188082,-117.604045
OR,41047,1135859,Marion,44.900898,-122.57626
OR,41049,1135860,Morrow,45.425496,-119.602311
OR,41051,1135861,Multnomah,45.547693,-122.417173
OR,41053,1135862,Polk,44.900375,-123.398673
OR,41055,1135863,Sherman,45.399216,-120.678512
OR,41057,1135864,Tillamook,45.45589,-123.759299
OR,41059,1156673,Umatilla,45.5912,-118.73388
OR,41061,1164165,Union,45.304081,-117.999149
OR,41063,1155135,Wallowa,45.593753,-117.18558
OR,41065,1155136,Wasco,45.164536,-121.165069
OR,41067,1155137,Washington,45.553542,-123.097615
OR,41069,1135865,Wheeler,44.736415,-120.026861
OR,41071,1135866,Yamhill,45.247827,-123.316399
PA,42001,1213656,Adams,39.869471,-77.21773
PA,42003,1213657,Allegheny,40.469757,-79.980451
PA,42005,1213658,Armstrong,40.81238,-79.464129
PA,42007,1214112,Beaver,40.68414,-80.350721
PA,42009,1209171,Bedford,39.99862,-78.494751
PA,42011,1209172,Berks,40.413957,-75.92686
PA,42013,1213659,Blair,40.497922,-78.310636
PA,42015,1213660,Bradford,41.791495,-76.502124
PA,42017,1209173,Bucks,40.336887,-75.10706
PA,42019,1213661,Butler,40.913847,-79.918978
PA,42021,1213662,Cambria,40.510312,-78.710463
PA,42023,1213663,Cameron,41.438288,-78.198314
PA,42025,1213664,Carbon,40.918366,-75.705039
PA,42027,1214720,Centre,40.90916,-77.84783
PA,42029,1209174,Chester,39.973965,-75.749732
PA,42031,1210234,Clarion,41.198159,-79.420369
PA,42033,1209175,Clearfield,41.000249,-78.473749
PA,42035,1214721,Clinton,41.245301,-77.649141
PA,42037,1213665,Columbia,41.045517,-76.40426
PA,42039,1213666,Crawford,41.687876,-80.107795
PA,42041,1209176,Cumberland,40.164805,-77.263442
PA,42043,1213667,Dauphin,40.412565,-76.792634
PA,42045,1209177,Delaware,39.91667,-75.398786
PA,42047,1213668,Elk,41.427334,-78.653938
PA,42049,1209178,Erie,42.117952,-80.096386
PA,42051,1209179,Fayette,39.918907,-79.640119
PA,42053,1213669,Forest,41.513304,-79.249705
PA,42055,1213670,Franklin,39.926685,-77.724497
PA,42057,1213671,Fulton,39.91075,-78.122617
PA,42059,1214033,Greene,39.847707,-80.225655
PA,42061,1213672,Huntingdon,40.422311,-77.968595
PA,42063,1213673,Indiana,40.651432,-79.087545
PA,42065,1213674,Jefferson,41.138028,-79.012419
PA,42067,1209180,Juniata,40.530673,-77.400438
PA,42069,1213675,Lackawanna,41.440284,-75.609666
PA,42071,1209181,Lancaster,40.041992,-76.250198
PA,42073,1213676,Lawrence,40.992735,-80.334446
PA,42075,1214034,Lebanon,40.371559,-76.46487
PA,42077,1209182,Lehigh,40.614241,-75.590627
PA,42079,1209183,Luzerne,41.172787,-75.976035
PA,42081,1213677,Lycoming,41.34362,-77.055225
PA,42083,1210235,McKean,41.81459,-78.572463
PA,42085,1213678,Mercer,41.300014,-80.252786
PA,42087,1213679,Mifflin,40.601607,-77.651938
PA,42089,1209184,Monroe,41.05624,-75.329065
PA,42091,1213680,Montgomery,40.209999,-75.370201
PA,42093,1213681,Montour,41.029291,-76.665195
PA,42095,1209185,Northampton,40.752791,-75.307447
PA,42097,1209186,Northumberland,40.851524,-76.709877
PA,42099,1213682,Perry,40.39778,-77.266328
PA,42101,1209187,Philadelphia,40.009376,-75.133346
PA,42103,1213683,Pike,41.325949,-75.031514
PA,42105,1213684,Potter,41.748587,-77.894436
PA,42107,1213685,Schuylkill,40.703682,-76.217788
PA,42109,1213686,Snyder,40.755407,-77.072929
PA,42111,1209188,Somerset,39.981297,-79.028486
PA,42113,1213687,Sullivan,41.439285,-76.511717
PA,42115,1213688,Susquehanna,41.819665,-75.800969
PA,42117,1209189,Tioga,41.766859,-77.257288
PA,42119,1213689,Union,40.962179,-77.055475
PA,42121,1213690,Venango,41.40198,-79.754418
PA,42123,1213691,Warren,41.843669,-79.313173
PA,42125,1209190,Washington,40.200005,-80.252132
PA,42127,1213692,Wayne,41.647007,-75.293193
PA,42129,1209191,Westmoreland,40.311068,-79.466688
PA,42131,1209192,Wyoming,41.525173,-76.008731
PA,42133,1209193,York,39.921751,-76.728889
RI,44001,1219777,Bristol,41.706831,-71.286637
RI,44003,1219778,Kent,41.677331,-71.578786
RI,44005,1219779,Newport,41.502504,-71.283689
RI,44007,1219781,Providence,41.869765,-71.578626
RI,44009,1219782,Washington,41.400981,-71.617598
SC,45001,1245666,Abbeville,34.213809,-82.46046
SC,45003,1247979,Aiken,33.550013,-81.632983
SC,45005,1247980,Allendale,32.979757,-81.363265
SC,45007,1247981,Anderson,34.521235,-82.638603
SC,45009,1247982,Bamberg,33.203021,-81.053161
SC,45011,1247983,Barnwell,33.260552,-81.434228
SC,45013,1247984,Beaufort,32.358151,-80.689538
SC,45015,1247985,Berkeley,33.2077,-79.953655
SC,45017,1247986,Calhoun,33.67478,-80.780347
SC,45019,1252740,Charleston,32.800458,-79.94248
SC,45021,1247987,Cherokee,35.049796,-81.607647
SC,45023,1247988,Chester,34.689342,-81.161249
SC,45025,1247989,Chesterfield,34.637018,-80.159227
SC,45027,1247990,Clarendon,33.664682,-80.217889
SC,45029,1247991,Colleton,32.835018,-80.655244
SC,45031,1247992,Darlington,34.332185,-79.962115
SC,45033,1247993,Dillon,34.390172,-79.374964
SC,45035,1247998,Dorchester,33.082186,-80.404697
SC,45037,1247999,Edgefield,33.776498,-81.968245
SC,45039,1248000,Fairfield,34.395669,-81.127001
SC,45041,1248001,Florence,34.028535,-79.710233
SC,45043,1248002,Georgetown,33.417531,-79.296333
SC,45045,1245489,Greenville,34.892645,-82.372077
SC,45047,1248003,Greenwood,34.155796,-82.127876
SC,45049,1248004,Hampton,32.778335,-81.143817
SC,45051,1248005,Horry,33.909269,-78.976675
SC,45053,1248006,Jasper,32.43059,-81.021627
SC,45055,1248007,Kershaw,34.338356,-80.590885
SC,45057,1248008,Lancaster,34.686818,-80.703688
SC,45059,1248009,Laurens,34.483676,-82.005495
SC,45061,1245652,Lee,34.15864,-80.251209
SC,45063,1244251,Lexington,33.892589,-81.272831
SC,45065,1248012,McCormick,33.897605,-82.316192
SC,45067,1248010,Marion,34.08362,-79.354001
SC,45069,1248011,Marlboro,34.60167,-79.679435
SC,45071,1248013,Newberry,34.28973,-81.600053
SC,45073,1244832,Oconee,34.748771,-83.061543
SC,45075,1248014,Orangeburg,33.436135,-80.802913
SC,45077,1248015,Pickens,34.88538,-82.723376
SC,45079,1249299,Richland,34.029095,-80.898037
SC,45081,1248016,Saluda,34.005278,-81.727903
SC,45083,1248592,Spartanburg,34.93329,-81.99106
SC,45085,1244717,Sumter,33.916253,-80.382288
SC,45087,1248017,Union,34.690397,-81.615896
SC,45089,1248018,Williamsburg,33.626463,-79.716475
SC,45091,1248019,York,34.970188,-81.183187
SD,46003,1266983,Aurora,43.724719,-98.577587
SD,46005,1266986,Beadle,44.418265,-98.279422
SD,46007,1265812,Bennett,43.186912,-101.677181
SD,46009,1266997,Bon,42.985799,-97.884199
SD,46011,1265779,Brookings,44.376675,-96.797797
SD,46013,1265785,Brown,45.589254,-98.352175
SD,46015,1265768,Brule,43.729873,-99.092909
SD,46017,1265767,Buffalo,44.044306,-99.203998
SD,46019,1265793,Butte,44.896226,-103.501436
SD,46021,1266974,Campbell,45.785575,-100.002107
SD,46023,1266976,Charles,43.206185,-98.595143
SD,46025,1266985,Clark,44.855211,-97.724912
SD,46027,1265764,Clay,42.91615,-96.980468
SD,46029,1265791,Codington,44.966285,-97.198837
SD,46031,1265811,Corson,45.685671,-101.179665
SD,46033,1265788,Custer,43.684943,-103.46225
SD,46035,1266980,Davison,43.680439,-98.155868
SD,46037,1265790,Day,45.355034,-97.58143
SD,46039,1265781,Deuel,44.75629,-96.690239
SD,46041,1266994,Dewey,45.148049,-100.837953
SD,46043,1266978,Douglas,43.391506,-98.358433
SD,46045,1266972,Edmunds,45.41168,-99.205362
SD,46047,1265787,Fall,43.221619,-103.512609
SD,46049,1265760,Faulk,45.065476,-99.153564
SD,46051,1265782,Grant,45.172637,-96.772261
SD,46053,1265765,Gregory,43.179098,-99.202153
SD,46055,1266988,Haakon,44.282885,-101.59546
SD,46057,1265766,Hamlin,44.680619,-97.178598
SD,46059,1265783,Hand,44.546713,-99.004575
SD,46061,1266979,Hanson,43.680612,-97.796845
SD,46063,1265792,Harding,45.596612,-103.473867
SD,46065,1265774,Hughes,44.384452,-99.975684
SD,46067,1265771,Hutchinson,43.33671,-97.749383
SD,46069,1266984,Hyde,44.537301,-99.492148
SD,46071,1265794,Jackson,43.676735,-101.62632
SD,46073,1265778,Jerauld,44.06341,-98.62317
SD,46075,1266981,Jones,43.95199,-100.686139
SD,46077,1265780,Kingsbury,44.362969,-97.499313
SD,46079,1265776,Lake,44.02845,-97.123223
SD,46081,1266996,Lawrence,44.348572,-103.805791
SD,46083,1265769,Lincoln,43.27942,-96.722286
SD,46085,1265789,Lyman,43.894812,-99.841925
SD,46087,1265773,McCook,43.678924,-97.362036
SD,46089,1265762,McPherson,45.784249,-99.211421
SD,46091,1265759,Marshall,45.737044,-97.58087
SD,46093,1266991,Meade,44.605282,-102.714169
SD,46095,1267177,Mellette,43.58469,-100.760955
SD,46097,1265777,Miner,44.021541,-97.608122
SD,46099,1265772,Minnehaha,43.667472,-96.795726
SD,46101,1265775,Moody,44.012429,-96.676054
SD,46102,1266992,Oglala,43.33363,-102.561699
SD,46103,1266995,Pennington,44.002349,-102.823801
SD,46105,1266990,Perkins,45.483387,-102.467995
SD,46107,1265761,Potter,45.052713,-99.962003
SD,46109,1265786,Roberts,45.623397,-96.947551
SD,46111,1266977,Sanborn,44.021032,-98.092105
SD,46115,1266987,Spink,44.923772,-98.339615
SD,46117,1266998,Stanley,44.415547,-100.749163
SD,46119,1266982,Sully,44.722325,-100.131399
SD,46121,1266989,Todd,43.208794,-100.707664
SD,46123,1265784,Tripp,43.349729,-99.876219
SD,46125,1265770,Turner,43.30867,-97.150185
SD,46127,1265763,Union,42.831106,-96.650829
SD,46129,1266973,Walworth,45.427605,-100.027856
SD,46135,1266975,Yankton,43.006603,-97.388361
SD,46137,1266993,Ziebach,44.989764,-101.660827
TN,47001,1639722,Anderson,36.116731,-84.195418
TN,47003,1639723,Bedford,35.51366,-86.458294
TN,47005,1639724,Benton,36.069253,-88.071212
TN,47007,1639725,Bledsoe,35.593561,-85.20591
TN,47009,1639726,Blount,35.688185,-83.922973
TN,47011,1639727,Bradley,35.153914,-84.859414
TN,47013,1639728,Campbell,36.401592,-84.159249
TN,47015,1648572,Cannon,35.808394,-86.062404
TN,47017,1639729,Carroll,35.965748,-88.452379
TN,47019,1639730,Carter,36.284744,-82.126593
TN,47021,1639731,Cheatham,36.255169,-87.100808
TN,47023,1639732,Chester,35.420253,-88.611353
TN,47025,1639733,Claiborne,36.501542,-83.660722
TN,47027,1648573,Clay,36.545788,-85.545816
TN,47029,1639734,Cocke,35.916198,-83.119224
TN,47031,1639735,Coffee,35.488759,-86.078219
TN,47033,1648574,Crockett,35.818795,-89.132494
TN,47035,1639736,Cumberland,35.952398,-84.994761
TN,47037,1639737,Davidson,36.169129,-86.78479
TN,47039,1639739,Decatur,35.603136,-88.110292
TN,47041,1639738,DeKalb,35.982219,-85.833596
TN,47043,1639740,Dickson,36.145533,-87.364155
TN,47045,1639741,Dyer,36.054196,-89.398306
TN,47047,1639742,Fayette,35.196993,-89.413803
TN,47049,1639743,Fentress,36.369888,-84.937764
TN,47051,1639744,Franklin,35.155926,-86.099203
TN,47053,1639745,Gibson,35.991632,-88.933812
TN,47055,1639746,Giles,35.202723,-87.035319
TN,47057,1648575,Grainger,36.277509,-83.509546
TN,47059,1639747,Greene,36.179514,-82.847485
TN,47061,1639748,Grundy,35.393386,-85.710379
TN,47063,1648576,Hamblen,36.218397,-83.266071
TN,47065,1639749,Hamilton,35.160762,-85.197711
TN,47067,1648577,Hancock,36.521353,-83.227493
TN,47069,1639750,Hardeman,35.218785,-88.988697
TN,47071,1639751,Hardin,35.201893,-88.185696
TN,47073,1639752,Hawkins,36.452211,-82.931386
TN,47075,1639753,Haywood,35.585317,-89.281654
TN,47077,1639754,Henderson,35.653994,-88.387674
TN,47079,1639755,Henry,36.325295,-88.300288
TN,47081,1639756,Hickman,35.802327,-87.467116
TN,47083,1648578,Houston,36.285782,-87.705598
TN,47085,1639757,Humphreys,36.040822,-87.790453
TN,47087,1639758,Jackson,36.35425,-85.674128
TN,47089,1639759,Jefferson,36.048479,-83.440966
TN,47091,1639760,Johnson,36.453203,-81.861247
TN,47093,1639761,Knox,35.992726,-83.937721
TN,47095,1639762,Lake,36.333905,-89.485536
TN,47097,1639763,Lauderdale,35.762951,-89.627732
TN,47099,1639764,Lawrence,35.220476,-87.396546
TN,47101,1639765,Lewis,35.523244,-87.496983
TN,47103,1639766,Lincoln,35.14279,-86.593415
TN,47105,1639767,Loudon,35.73745,-84.316204
TN,47107,1639773,McMinn,35.424471,-84.619962
TN,47109,1639774,McNairy,35.175228,-88.563629
TN,47111,1639768,Macon,36.537757,-86.00096
TN,47113,1639769,Madison,35.606056,-88.833424
TN,47115,1639770,Marion,35.133422,-85.618399
TN,47117,1639771,Marshall,35.468343,-86.765865
TN,47119,1639772,Maury,35.615696,-87.077763
TN,47121,1639775,Meigs,35.512203,-84.816102
TN,47123,1639776,Monroe,35.447818,-84.249705
TN,47125,1639777,Montgomery,36.500354,-87.380887
TN,47127,1648579,Moore,35.288888,-86.358684
TN,47129,1639778,Morgan,36.138697,-84.639262
TN,47131,1639779,Obion,36.358171,-89.149879
TN,47133,1639780,Overton,36.34485,-85.283076
TN,47135,1639781,Perry,35.663755,-87.869323
TN,47137,1648580,Pickett,36.559364,-85.075741
TN,47139,1639782,Polk,35.109437,-84.541112
TN,47141,1639783,Putnam,36.14094,-85.49618
TN,47143,1639784,Rhea,35.600587,-84.949552
TN,47145,1639785,Roane,35.847249,-84.523942
TN,47147,1639786,Robertson,36.52753,-86.869377
TN,47149,1639787,Rutherford,35.843369,-86.417213
TN,47151,1639788,Scott,36.435276,-84.503528
TN,47153,1652643,Sequatchie,35.372336,-85.410082
TN,47155,1639789,Sevier,35.80181,-83.515696
TN,47157,1639790,Shelby,35.183794,-89.895397
TN,47159,1639791,Smith,36.256645,-85.941915
TN,47161,1639792,Stewart,36.458464,-87.811889
TN,47163,1639793,Sullivan,36.509714,-82.301277
TN,47165,1639794,Sumner,36.473443,-86.459798
TN,47167,1639795,Tipton,35.500259,-89.766803
TN,47169,1648581,Trousdale,36.39303,-86.156691
TN,47171,1648582,Unicoi,36.100126,-82.418214
TN,47173,1648583,Union,36.28414,-83.836088
TN,47175,1648584,Van,35.699234,-85.458409
TN,47177,1639796,Warren,35.67825,-85.777343
TN,47179,1639797,Washington,36.295665,-82.495037
TN,47181,1639798,Wayne,35.242847,-87.819843
TN,47183,1639799,Weakley,36.303596,-88.721194
TN,47185,1639800,White,35.927049,-85.455785
TN,47187,1639801,Williamson,35.894845,-86.897886
TN,47189,1639802,Wilson,36.148476,-86.29021
TX,48001,1383786,Anderson,31.841261,-95.661726
TX,48003,1383787,Andrews,32.312258,-102.640206
TX,48005,1383788,Angelina,31.251951,-94.611056
TX,48007,1383789,Aransas,28.104225,-96.977983
TX,48009,1383790,Archer,33.616305,-98.687267
TX,48011,1383791,Armstrong,34.964179,-101.356636
TX,48013,1383792,Atascosa,28.891478,-98.535381
TX,48015,1383793,Austin,29.891901,-96.27017
TX,48017,1383794,Bailey,34.067521,-102.830345
TX,48019,1383795,Bandera,29.756389,-99.248285
TX,48021,1383796,Bastrop,30.100771,-97.310643
TX,48023,1383797,Baylor,33.618802,-99.208189
TX,48025,1383798,Bee,28.416077,-97.742586
TX,48027,1383799,Bell,31.042314,-97.4814
TX,48029,1383800,Bexar,29.448671,-98.520147
TX,48031,1383801,Blanco,30.266456,-98.399217
TX,48033,1383802,Borden,32.73859,-101.439199
TX,48035,1383803,Bosque,31.900819,-97.637641
TX,48037,1383804,Bowie,33.446062,-94.422393
TX,48039,1383805,Brazoria,29.167817,-95.434647
TX,48041,1383806,Brazos,30.656713,-96.302394
TX,48043,1383807,Brewster,29.808997,-103.252458
TX,48045,1383808,Briscoe,34.525172,-101.205893
TX,48047,1383809,Brooks,27.034994,-98.215276
TX,48049,1383810,Brown,31.764103,-98.99847
TX,48051,1383811,Burleson,30.493487,-96.622091
TX,48053,1383812,Burnet,30.78963,-98.201187
TX,48055,1383813,Caldwell,29.832399,-97.628141
TX,48057,1383814,Calhoun,28.441719,-96.579574
TX,48059,1383815,Callahan,32.29315,-99.372249
TX,48061,1383816,Cameron,26.102923,-97.478958
TX,48063,1383817,Camp,32.974581,-94.979085
TX,48065,1383818,Carson,35.405496,-101.355356
TX,48067,1383819,Cass,33.083698,-94.357579
TX,48069,1383820,Castro,34.533621,-102.258786
TX,48071,1383821,Chambers,29.696374,-94.669445
TX,48073,1383822,Cherokee,31.843872,-95.156345
TX,48075,1383823,Childress,34.529337,-100.208336
TX,48077,1383824,Clay,33.785904,-98.212917
TX,48079,1383825,Cochran,33.60844,-102.830449
TX,48081,1383826,Coke,31.877105,-100.635236
TX,48083,1383827,Coleman,31.914205,-99.346622
TX,48085,1383828,Collin,33.194737,-96.579723
TX,48087,1383829,Collingsworth,34.963358,-100.272135
TX,48089,1383830,Colorado,29.596296,-96.508935
TX,48091,1383831,Comal,29.805491,-98.260544
TX,48093,1383832,Comanche,31.951645,-98.549617
TX,48095,1383833,Concho,31.318865,-99.863648
TX,48097,1383834,Cooke,33.639196,-97.210343
TX,48099,1383835,Coryell,31.391177,-97.798022
TX,48101,1383836,Cottle,34.091906,-100.276442
TX,48103,1383837,Crane,31.422796,-102.487774
TX,48105,1383838,Crockett,30.717532,-101.404211
TX,48107,1383839,Crosby,33.609144,-101.29871
TX,48109,1383840,Culberson,31.445908,-104.526945
TX,48111,1383841,Dallam,36.28637,-102.59402
TX,48113,1383842,Dallas,32.766987,-96.778424
TX,48115,1383843,Dawson,32.741934,-101.947322
TX,48117,1383845,Deaf,34.940766,-102.607564
TX,48119,1383846,Delta,33.385933,-95.67335
TX,48121,1383847,Denton,33.205132,-97.12114
TX,48123,1383844,DeWitt,29.082346,-97.361654
TX,48125,1383848,Dickens,33.615363,-100.787617
TX,48127,1383849,Dimmit,28.423587,-99.765871
TX,48129,1383850,Donley,34.955036,-100.815846
TX,48131,1383851,Duval,27.681123,-98.497393
TX,48133,1383852,Eastland,32.324645,-98.83656
TX,48135,1383853,Ector,31.865301,-102.542507
TX,48137,1383854,Edwards,29.985877,-100.307373
TX,48139,1383856,Ellis,32.346878,-96.79694
TX,48141,1383855,El,31.76648,-106.241424
TX,48143,1383857,Erath,32.238136,-98.222377
TX,48145,1383858,Falls,31.25193,-96.934127
TX,48147,1383859,Fannin,33.591161,-96.104988
TX,48149,1383860,Fayette,29.877886,-96.921231
TX,48151,1383861,Fisher,32.740473,-100.40312
TX,48153,1383862,Floyd,34.07373,-101.303274
TX,48155,1383863,Foard,33.963306,-99.816828
TX,48157,1383864,Fort,29.526602,-95.771015
TX,48159,1383865,Franklin,33.175846,-95.219066
TX,48161,1383866,Freestone,31.70126,-96.144487
TX,48163,1383867,Frio,28.869334,-99.108788
TX,48165,1383868,Gaines,32.743942,-102.631561
TX,48167,1383869,Galveston,29.228247,-94.895511
TX,48169,1383870,Garza,33.183792,-101.301134
TX,48171,1383871,Gillespie,30.325091,-98.941851
TX,48173,1383872,Glasscock,31.868006,-101.521494
TX,48175,1383873,Goliad,28.6607,-97.430415
TX,48177,1383874,Gonzales,29.461912,-97.49192
TX,48179,1383875,Gray,35.402542,-100.812374
TX,48181,1383876,Grayson,33.624524,-96.675693
TX,48183,1383877,Gregg,32.486397,-94.816276
TX,48185,1383878,Grimes,30.543231,-95.988082
TX,48187,1383879,Guadalupe,29.583532,-97.946771
TX,48189,1383880,Hale,34.068436,-101.822888
TX,48191,1383881,Hall,34.655623,-100.763893
TX,48193,1383882,Hamilton,31.707342,-98.111756
TX,48195,1383883,Hansford,36.272847,-101.35693
TX,48197,1383884,Hardeman,34.289904,-99.745697
TX,48199,1383885,Hardin,30.329648,-94.393178
TX,48201,1383886,Harris,29.857273,-95.393037
TX,48203,1383887,Harrison,32.547991,-94.374434
TX,48205,1383888,Hartley,35.840244,-102.610047
TX,48207,1383889,Haskell,33.175964,-99.730774
TX,48209,1383890,Hays,30.061225,-98.029267
TX,48211,1383891,Hemphill,35.815956,-100.27921
TX,48213,1383892,Henderson,32.211633,-95.853418
TX,48215,1383893,Hidalgo,26.396384,-98.18099
TX,48217,1383894,Hill,31.982681,-97.130668
TX,48219,1383895,Hockley,33.605932,-102.343398
TX,48221,1383896,Hood,32.430149,-97.831677
TX,48223,1383897,Hopkins,33.148959,-95.565194
TX,48225,1383898,Houston,31.323036,-95.4216
TX,48227,1383899,Howard,32.303471,-101.438772
TX,48229,1383900,Hudspeth,31.450868,-105.377549
TX,48231,1383901,Hunt,33.123308,-96.08423
TX,48233,1383902,Hutchinson,35.837047,-101.362746
TX,48235,1383903,Irion,31.303424,-100.981304
TX,48237,1383904,Jack,33.232161,-98.171176
TX,48239,1383905,Jackson,28.959802,-96.58908
TX,48241,1383906,Jasper,30.752932,-94.022294
TX,48243,1383907,Jeff,30.621957,-104.191304
TX,48245,1383908,Jefferson,29.854,-94.149331
TX,48247,1383909,Jim,27.041212,-98.700127
TX,48249,1383910,Jim,27.733516,-98.090814
TX,48251,1383911,Johnson,32.379821,-97.364959
TX,48253,1383912,Jones,32.743709,-99.87443
TX,48255,1383913,Karnes,28.908996,-97.852205
TX,48257,1383914,Kaufman,32.598944,-96.288377
TX,48259,1383915,Kendall,29.943525,-98.709269
TX,48261,1383916,Kenedy,26.890213,-97.591143
TX,48263,1383917,Kent,33.18478,-100.76972
TX,48265,1383918,Kerr,30.059953,-99.353339
TX,48267,1383919,Kimble,30.479472,-99.746396
TX,48269,1383920,King,33.614268,-100.245345
TX,48271,1383921,Kinney,29.347086,-100.4177
TX,48273,1383922,Kleberg,27.438735,-97.66062
TX,48275,1383923,Knox,33.616657,-99.747112
TX,48277,1383925,Lamar,33.667263,-95.570348
TX,48279,1383926,Lamb,34.068861,-102.348018
TX,48281,1383927,Lampasas,31.196731,-98.240889
TX,48283,1383924,La,28.351098,-99.096774
TX,48285,1383928,Lavaca,29.382578,-96.923633
TX,48287,1383929,Lee,30.321078,-96.976321
TX,48289,1383930,Leon,31.300493,-95.995622
TX,48291,1383931,Liberty,30.158451,-94.844078
TX,48293,1383932,Limestone,31.547543,-96.593623
TX,48295,1383933,Lipscomb,36.2802,-100.272683
TX,48297,1383934,Live,28.351535,-98.126961
TX,48299,1383935,Llano,30.707584,-98.68469
TX,48301,1383936,Loving,31.844936,-103.561229
TX,48303,1383937,Lubbock,33.611469,-101.819944
TX,48305,1383938,Lynn,33.178412,-101.818493
TX,48307,1383945,McCulloch,31.205477,-99.359856
TX,48309,1383946,McLennan,31.549493,-97.201472
TX,48311,1383947,McMullen,28.384922,-98.578853
TX,48313,1383939,Madison,30.966878,-95.930372
TX,48315,1383940,Marion,32.798182,-94.356853
TX,48317,1383941,Martin,32.30983,-101.961836
TX,48319,1383942,Mason,30.703229,-99.237613
TX,48321,1383943,Matagorda,28.77476,-96.001532
TX,48323,1383944,Maverick,28.729787,-100.316678
TX,48325,1383948,Medina,29.353661,-99.111085
TX,48327,1383949,Menard,30.884392,-99.853962
TX,48329,1383950,Midland,31.870896,-102.024326
TX,48331,1383951,Milam,30.791242,-96.984395
TX,48333,1383952,Mills,31.494888,-98.594623
TX,48335,1383953,Mitchell,32.304117,-100.924392
TX,48337,1383954,Montague,33.678356,-97.725014
TX,48339,1383955,Montgomery,30.300611,-95.494719
TX,48341,1383956,Moore,35.835676,-101.890502
TX,48343,1383957,Morris,33.116466,-94.731265
TX,48345,1383958,Motley,34.057899,-100.793152
TX,48347,1383959,Nacogdoches,31.62056,-94.62025
TX,48349,1383960,Navarro,32.048448,-96.476909
TX,48351,1383961,Newton,30.786718,-93.73925
TX,48353,1383962,Nolan,32.312338,-100.418108
TX,48355,1383963,Nueces,27.738737,-97.51866
TX,48357,1383964,Ochiltree,36.278744,-100.815864
TX,48359,1383965,Oldham,35.401921,-102.59762
TX,48361,1383966,Orange,30.122323,-93.8941
TX,48363,1383967,Palo,32.752204,-98.317967
TX,48365,1383968,Panola,32.163978,-94.305156
TX,48367,1383969,Parker,32.777096,-97.805905
TX,48369,1383970,Parmer,34.532163,-102.784853
TX,48371,1383971,Pecos,30.770894,-102.71986
TX,48373,1383972,Polk,30.784553,-94.837338
TX,48375,1383973,Potter,35.398675,-101.893804
TX,48377,1383974,Presidio,30.005891,-104.261619
TX,48379,1383975,Rains,32.87058,-95.79544
TX,48381,1383976,Randall,34.962529,-101.895547
TX,48383,1383977,Reagan,31.375191,-101.514395
TX,48385,1383978,Real,29.830097,-99.812549
TX,48387,1383979,Red,33.619625,-95.048429
TX,48389,1383980,Reeves,31.308366,-103.712706
TX,48391,1383981,Refugio,28.312716,-97.161366
TX,48393,1383982,Roberts,35.836216,-100.807555
TX,48395,1383983,Robertson,31.025481,-96.514941
TX,48397,1383984,Rockwall,32.898677,-96.404402
TX,48399,1383985,Runnels,31.845119,-99.982715
TX,48401,1383986,Rusk,32.109423,-94.756382
TX,48403,1383987,Sabine,31.3433,-93.851913
TX,48405,1383988,San,31.382449,-94.16318
TX,48407,1383989,San,30.574388,-95.163136
TX,48409,1383990,San,28.011794,-97.517157
TX,48411,1383991,San,31.155138,-98.819292
TX,48413,1383992,Schleicher,30.896233,-100.527216
TX,48415,1383993,Scurry,32.744353,-100.913346
TX,48417,1383994,Shackelford,32.74382,-99.347005
TX,48419,1383995,Shelby,31.790139,-94.142579
TX,48421,1383996,Sherman,36.278593,-101.899265
TX,48423,1383997,Smith,32.375106,-95.268743
TX,48425,1383998,Somervell,32.218071,-97.769217
TX,48427,1383999,Starr,26.530903,-98.740235
TX,48429,1384000,Stephens,32.736306,-98.836119
TX,48431,1384001,Sterling,31.835773,-101.054911
TX,48433,1384002,Stonewall,33.17958,-100.253807
TX,48435,1384003,Sutton,30.51768,-100.50527
TX,48437,1384004,Swisher,34.526319,-101.743865
TX,48439,1384005,Tarrant,32.772119,-97.291224
TX,48441,1384006,Taylor,32.297327,-99.890179
TX,48443,1384007,Terrell,30.232343,-102.072513
TX,48445,1384008,Terry,33.171229,-102.339284
TX,48447,1384009,Throckmorton,33.170695,-99.205796
TX,48449,1384010,Titus,33.214599,-94.966783
TX,48451,1384011,Tom,31.398823,-100.463788
TX,48453,1384012,Travis,30.239513,-97.69127
TX,48455,1384013,Trinity,31.096675,-95.151687
TX,48457,1384014,Tyler,30.769295,-94.375656
TX,48459,1384015,Upshur,32.735349,-94.941184
TX,48461,1384016,Upton,31.353816,-102.041546
TX,48463,1384017,Uvalde,29.350308,-99.768427
